model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS
Process25,0,0,1,0,1,2,3,7,0.387096774,0.387096774,0.719127273,0.698412698,0.4575
Process25,0,0,1,0,1,3,0,5,0.942307692,0.942307692,0.889473684,0.947867299,0.775
Process25,0,0,1,0,1,3,1,6,0.553191489,0.553191489,0.771711111,0.78680203,0.54
Process25,0,0,1,0,1,3,2,7,0.470588235,0.470588235,0.742461279,0.723076923,0.555
Process25,0,0,1,0,1,3,3,8,0.543478261,0.543478261,0.762363636,0.785714286,0.505
Process25,0,0,1,0,2,0,0,3,0.912621359,0.912621359,0.939090909,0.958715596,0.6575
Process25,0,0,1,0,2,0,1,4,0.571428571,0.571428571,0.778638796,0.788944724,0.575
Process25,0,0,1,0,2,0,2,5,0.571428571,0.571428571,0.776487179,0.776119403,0.6
Process25,0,0,1,0,2,0,3,6,0.329896907,0.329896907,0.701611111,0.652406417,0.4675
Process25,0,0,1,0,2,1,0,4,0.833333333,0.833333333,0.819836257,0.896039604,0.5725
Process25,0,0,1,0,2,1,1,5,0.541666667,0.541666667,0.763627141,0.776649746,0.625
Process25,0,0,1,0,2,1,2,6,0.326530612,0.326530612,0.632071913,0.601123596,0.34
Process25,0,0,1,0,2,1,3,7,0.350515464,0.350515464,0.707058824,0.664893617,0.3075
Process25,0,0,1,0,2,2,0,5,0.829787234,0.829787234,0.820842637,0.895522388,0.5175
Process25,0,0,1,0,2,2,1,6,0.571428571,0.571428571,0.773,0.788944724,0.6125
Process25,0,0,1,0,2,2,2,7,0.448979592,0.448979592,0.735765022,0.720207254,0.455
Process25,0,0,1,0,2,2,3,8,0.778947368,0.778947368,0.860416667,0.899038462,0.6975
Process25,0,0,1,0,2,3,0,6,0.901960784,0.901960784,0.862036816,0.927884615,0.65
Process25,0,0,1,0,2,3,1,7,0.479166667,0.479166667,0.746255828,0.742268041,0.4375
Process25,0,0,1,0,2,3,2,8,0.48,0.48,0.7466,0.733333333,0.375
Process25,0,0,1,0,2,3,3,9,0.43956044,0.43956044,0.659325952,0.692307692,0.5425
Process25,0,0,1,0,3,0,0,4,0.921568627,0.921568627,0.944222488,0.963302752,0.6625
Process25,0,0,1,0,3,0,1,5,0.74,0.74,0.845138889,0.875,0.6075
Process25,0,0,1,0,3,0,2,6,0.694736842,0.694736842,0.822420357,0.857843137,0.6575
Process25,0,0,1,0,3,0,3,7,0.3125,0.3125,0.698333333,0.64516129,0.4675
Process25,0,0,1,0,3,1,0,5,0.921568627,0.921568627,0.876407895,0.937799043,0.5775
Process25,0,0,1,0,3,1,1,6,0.72,0.72,0.763282828,0.833333333,0.5725
Process25,0,0,1,0,3,1,2,7,0.415841584,0.415841584,0.654690171,0.650273224,0.325
Process25,0,0,1,0,3,1,3,8,0.450980392,0.450980392,0.743255183,0.711340206,0.19
Process25,0,0,1,0,3,2,0,6,0.941176471,0.941176471,0.888371345,0.947619048,0.7625
Process25,0,0,1,0,3,2,1,7,0.735849057,0.735849057,0.84395671,0.866666667,0.5525
Process25,0,0,1,0,3,2,2,8,0.425531915,0.425531915,0.725622711,0.717277487,0.5425
Process25,0,0,1,0,3,2,3,9,0.371134021,0.371134021,0.712602564,0.677248677,0.4875
Process25,0,0,1,0,3,3,0,7,0.924528302,0.924528302,0.875444444,0.938388626,0.5875
Process25,0,0,1,0,3,3,1,8,0.582524272,0.582524272,0.71076826,0.75,0.4475
Process25,0,0,1,0,3,3,2,9,0.514851485,0.514851485,0.688185799,0.712765957,0.21
Process25,0,0,1,0,3,3,3,10,0.322580645,0.322580645,0.699213675,0.661290323,0.355
Process25,0,0,1,1,0,0,0,2,0.735849057,0.735849057,0.779192547,0.85,0.725
Process25,0,0,1,1,0,0,1,3,0.666666667,0.666666667,0.744555944,0.818604651,0.55
Process25,0,0,1,1,0,0,2,4,0.504854369,0.504854369,0.685339031,0.729468599,0.6425
Process25,0,0,1,1,0,0,3,5,0.430107527,0.430107527,0.66060352,0.711442786,0.445
Process25,0,0,1,1,0,1,0,3,0.672897196,0.672897196,0.747659207,0.815668203,0.7
Process25,0,0,1,1,0,1,1,4,0.525252525,0.525252525,0.694354545,0.748792271,0.635
Process25,0,0,1,1,0,1,2,5,0.565656566,0.565656566,0.706288312,0.770334928,0.575
Process25,0,0,1,1,0,1,3,6,0.297029703,0.297029703,0.631238095,0.612244898,0.3425
Process25,0,0,1,1,0,2,0,4,0.8,0.8,0.807213564,0.886877828,0.6525
Process25,0,0,1,1,0,2,1,5,0.46,0.46,0.67669762,0.710784314,0.39
Process25,0,0,1,1,0,2,2,6,0.282352941,0.282352941,0.6186,0.658031088,0.36
Process25,0,0,1,1,0,2,3,7,0.367346939,0.367346939,0.646828054,0.663316583,0.44
Process25,0,0,1,1,0,3,0,5,0.752688172,0.752688172,0.72412799,0.84057971,0.5225
Process25,0,0,1,1,0,3,1,6,0.545454545,0.545454545,0.63577726,0.72361809,0.5525
Process25,0,0,1,1,0,3,2,7,0.767676768,0.767676768,0.790943723,0.872146119,0.6525
Process25,0,0,1,1,0,3,3,8,0.326530612,0.326530612,0.635571429,0.639593909,0.3975
Process25,0,0,1,1,1,0,0,3,0.745098039,0.745098039,0.724428571,0.828571429,0.4875
Process25,0,0,1,1,1,0,1,4,0.582524272,0.582524272,0.650261905,0.737623762,0.635
Process25,0,0,1,1,1,0,2,5,0.475247525,0.475247525,0.67815,0.717073171,0.63
Process25,0,0,1,1,1,0,3,6,0.36,0.36,0.647491228,0.653266332,0.33
Process25,0,0,1,1,1,1,0,4,0.660194175,0.660194175,0.684773292,0.781553398,0.4925
Process25,0,0,1,1,1,1,1,5,0.490566038,0.490566038,0.684923077,0.714975845,0.425
Process25,0,0,1,1,1,1,2,6,0.479166667,0.479166667,0.614461538,0.692307692,0.535
Process25,0,0,1,1,1,1,3,7,0.545454545,0.545454545,0.638181818,0.72361809,0.4
Process25,0,0,1,1,1,2,0,5,0.867924528,0.867924528,0.78598557,0.889908257,0.6625
Process25,0,0,1,1,1,2,1,6,0.48,0.48,0.615852564,0.683673469,0.5975
Process25,0,0,1,1,1,2,2,7,0.514851485,0.514851485,0.688,0.739130435,0.575
Process25,0,0,1,1,1,2,3,8,0.23255814,0.23255814,0.54562963,0.582417582,0.36
Process25,0,0,1,1,1,3,0,6,0.854368932,0.854368932,0.777666667,0.884259259,0.7625
Process25,0,0,1,1,1,3,1,7,0.538461538,0.538461538,0.639421569,0.71,0.52
Process25,0,0,1,1,1,3,2,8,0.44,0.44,0.666069801,0.699507389,0.5025
Process25,0,0,1,1,1,3,3,9,0.350515464,0.350515464,0.645363434,0.656565657,0.5325
Process25,0,0,1,1,2,0,0,4,0.814814815,0.814814815,0.757368687,0.861111111,0.7475
Process25,0,0,1,1,2,0,1,5,0.510204082,0.510204082,0.624733766,0.705583756,0.4425
Process25,0,0,1,1,2,0,2,6,0.705882353,0.705882353,0.765186147,0.838709677,0.0825
Process25,0,0,1,1,2,0,3,7,0.26,0.26,0.62,0.592783505,0.405
Process25,0,0,1,1,2,1,0,5,0.666666667,0.666666667,0.747836364,0.811059908,0.55
Process25,0,0,1,1,2,1,1,6,0.625,0.625,0.670406926,0.772277228,0.335
Process25,0,0,1,1,2,1,2,7,0.444444444,0.444444444,0.669976772,0.704433498,0.48
Process25,0,0,1,1,2,1,3,8,0.215686275,0.215686275,0.548580645,0.508196721,0.3375
Process25,0,0,1,1,2,2,0,6,0.647058824,0.647058824,0.736690236,0.808411215,0.475
Process25,0,0,1,1,2,2,1,7,0.514851485,0.514851485,0.6898,0.739130435,0.3925
Process25,0,0,1,1,2,2,2,8,0.411764706,0.411764706,0.663369231,0.678217822,0.4125
Process25,0,0,1,1,2,2,3,9,0.326923077,0.326923077,0.637030449,0.621212121,0.3425
Process25,0,0,1,1,2,3,0,7,0.715789474,0.715789474,0.710717391,0.82038835,0.5675
Process25,0,0,1,1,2,3,1,8,0.529411765,0.529411765,0.694783333,0.745192308,0.4625
Process25,0,0,1,1,2,3,2,9,0.387755102,0.387755102,0.65072792,0.675,0.49
Process25,0,0,1,1,2,3,3,10,0.404494382,0.404494382,0.591940171,0.668421053,0.5225
Process25,0,0,1,1,3,0,0,5,0.783505155,0.783505155,0.742447368,0.852380952,0.5475
Process25,0,0,1,1,3,0,1,6,0.64,0.64,0.735752682,0.807511737,0.63
Process25,0,0,1,1,3,0,2,7,0.455445545,0.455445545,0.672423077,0.705882353,0.4125
Process25,0,0,1,1,3,0,3,8,0.48,0.48,0.67778022,0.72195122,0.6225
Process25,0,0,1,1,3,1,0,6,0.780952381,0.780952381,0.7405,0.845070423,0.5875
Process25,0,0,1,1,3,1,1,7,0.566037736,0.566037736,0.652042781,0.722772277,0.4425
Process25,0,0,1,1,3,1,2,8,0.480769231,0.480769231,0.61712013,0.675126904,0.3675
Process25,0,0,1,1,3,1,3,9,0.316831683,0.316831683,0.634051282,0.624365482,0.38
Process25,0,0,1,1,3,2,0,7,0.6875,0.6875,0.693848485,0.804878049,0.5425
Process25,0,0,1,1,3,2,1,8,0.396039604,0.396039604,0.59192033,0.630208333,0.4125
Process25,0,0,1,1,3,2,2,9,0.463157895,0.463157895,0.608435897,0.68556701,0.5425
Process25,0,0,1,1,3,2,3,10,0.371134021,0.371134021,0.646636249,0.668341709,0.37
Process25,0,0,1,1,3,3,0,8,0.673076923,0.673076923,0.75146645,0.819444444,0.415
Process25,0,0,1,1,3,3,1,9,0.490196078,0.490196078,0.682903846,0.723300971,0.43
Process25,0,0,1,1,3,3,2,10,0.349514563,0.349514563,0.645893519,0.638190955,0.3825
Process25,0,0,1,1,3,3,3,11,0.451612903,0.451612903,0.605614719,0.683937824,0.4075
Process25,0,0,1,2,0,0,0,3,0.785046729,0.785046729,0.695628039,0.830357143,0.5325
Process25,0,0,1,2,0,0,1,4,0.438095238,0.438095238,0.555144522,0.63902439,0.51
Process25,0,0,1,2,0,0,2,5,0.424242424,0.424242424,0.606951049,0.683962264,0.4325
Process25,0,0,1,2,0,0,3,6,0.428571429,0.428571429,0.607907093,0.688679245,0.4275
Process25,0,0,1,2,0,1,0,4,0.596153846,0.596153846,0.60977013,0.732394366,0.49
Process25,0,0,1,2,0,1,1,5,0.470588235,0.470588235,0.62257028,0.702325581,0.5025
Process25,0,0,1,2,0,1,2,6,0.433962264,0.433962264,0.612473757,0.672897196,0.4625
Process25,0,0,1,2,0,1,3,7,0.336633663,0.336633663,0.585596591,0.629807692,0.4225
Process25,0,0,1,2,0,2,0,5,0.622641509,0.622641509,0.618065268,0.744186047,0.59
Process25,0,0,1,2,0,2,1,6,0.598130841,0.598130841,0.664998797,0.762331839,0.5925
Process25,0,0,1,2,0,2,2,7,0.330097087,0.330097087,0.526348045,0.577889447,0.3875
Process25,0,0,1,2,0,2,3,8,0.4,0.4,0.600617716,0.655660377,0.505
Process25,0,0,1,2,0,3,0,6,0.646464646,0.646464646,0.627175737,0.76635514,0.6
Process25,0,0,1,2,0,3,1,7,0.315789474,0.315789474,0.579181818,0.63592233,0.5275
Process25,0,0,1,2,0,3,2,8,0.3,0.3,0.518215932,0.568527919,0.32
Process25,0,0,1,2,0,3,3,9,0.365591398,0.365591398,0.590961919,0.668269231,0.4525
Process25,0,0,1,2,1,0,0,4,0.830188679,0.830188679,0.71965368,0.853982301,0.62
Process25,0,0,1,2,1,0,1,5,0.384615385,0.384615385,0.541271125,0.608910891,0.4325
Process25,0,0,1,2,1,0,2,6,0.311926606,0.311926606,0.583181818,0.591346154,0.4325
Process25,0,0,1,2,1,0,3,7,0.529411765,0.529411765,0.642136364,0.733944954,0.625
Process25,0,0,1,2,1,1,0,5,0.60952381,0.60952381,0.612998368,0.738317757,0.58
Process25,0,0,1,2,1,1,1,6,0.685185185,0.685185185,0.70234472,0.807017544,0.5125
Process25,0,0,1,2,1,1,2,7,0.336633663,0.336633663,0.585015152,0.629807692,0.5475
Process25,0,0,1,2,1,1,3,8,0.565217391,0.565217391,0.649505118,0.769585253,0.57
Process25,0,0,1,2,1,2,0,6,0.568627451,0.568627451,0.600974525,0.720379147,0.4025
Process25,0,0,1,2,1,2,1,7,0.519230769,0.519230769,0.582726573,0.688995215,0.515
Process25,0,0,1,2,1,2,2,8,0.429906542,0.429906542,0.612553613,0.668224299,0.4625
Process25,0,0,1,2,1,2,3,9,0.25,0.25,0.509046921,0.523076923,0.3825
Process25,0,0,1,2,1,3,0,7,0.796116505,0.796116505,0.701590909,0.838565022,0.5425
Process25,0,0,1,2,1,3,1,8,0.547368421,0.547368421,0.647662338,0.755760369,0.3375
Process25,0,0,1,2,1,3,2,9,0.5,0.5,0.576288112,0.694174757,0.455
Process25,0,0,1,2,1,3,3,10,0.442105263,0.442105263,0.611104895,0.702830189,0.3875
Process25,0,0,1,2,2,0,0,5,0.838095238,0.838095238,0.726106061,0.85840708,0.525
Process25,0,0,1,2,2,0,1,6,0.761904762,0.761904762,0.683774892,0.81981982,0.4825
Process25,0,0,1,2,2,0,2,7,0.265306122,0.265306122,0.566630094,0.598039216,0.385
Process25,0,0,1,2,2,0,3,8,0.288461538,0.288461538,0.519169279,0.54822335,0.3625
Process25,0,0,1,2,2,1,0,6,0.723809524,0.723809524,0.66409547,0.8,0.4675
Process25,0,0,1,2,2,1,1,7,0.528301887,0.528301887,0.58509324,0.69047619,0.435
Process25,0,0,1,2,2,1,2,8,0.5625,0.5625,0.650506993,0.76146789,0.435
Process25,0,0,1,2,2,1,3,9,0.352941176,0.352941176,0.589885522,0.636363636,0.3225
Process25,0,0,1,2,2,2,0,7,0.780952381,0.780952381,0.69179798,0.829596413,0.525
Process25,0,0,1,2,2,2,1,8,0.523364486,0.523364486,0.641354895,0.721461187,0.505
Process25,0,0,1,2,2,2,2,9,0.416666667,0.416666667,0.60558658,0.687203791,0.45
Process25,0,0,1,2,2,2,3,10,0.415841584,0.415841584,0.607163719,0.674528302,0.4175
Process25,0,0,1,2,2,3,0,8,0.607843137,0.607843137,0.668950649,0.774774775,0.4375
Process25,0,0,1,2,2,3,1,9,0.448979592,0.448979592,0.613953454,0.699530516,0.4
Process25,0,0,1,2,2,3,2,10,0.307692308,0.307692308,0.57687252,0.603864734,0.4025
Process25,0,0,1,2,2,3,3,11,0.582524272,0.582524272,0.659015152,0.760180995,0.465
Process25,0,0,1,2,3,0,0,6,0.547169811,0.547169811,0.59038221,0.701421801,0.555
Process25,0,0,1,2,3,0,1,7,0.47706422,0.47706422,0.627090566,0.69124424,0.3575
Process25,0,0,1,2,3,0,2,8,0.411214953,0.411214953,0.606270053,0.657276995,0.455
Process25,0,0,1,2,3,0,3,9,0.266666667,0.266666667,0.569181818,0.575609756,0.43
Process25,0,0,1,2,3,1,0,7,0.579439252,0.579439252,0.607424242,0.718309859,0.5825
Process25,0,0,1,2,3,1,1,8,0.533333333,0.533333333,0.643610987,0.730593607,0.55
Process25,0,0,1,2,3,1,2,9,0.5,0.5,0.631104895,0.714285714,0.4375
Process25,0,0,1,2,3,1,3,10,0.424242424,0.424242424,0.606785664,0.683962264,0.435
Process25,0,0,1,2,3,2,0,8,0.513761468,0.513761468,0.639223485,0.712328767,0.5575
Process25,0,0,1,2,3,2,1,9,0.542056075,0.542056075,0.646874126,0.731818182,0.5775
Process25,0,0,1,2,3,2,2,10,0.453608247,0.453608247,0.621868573,0.704225352,0.5375
Process25,0,0,1,2,3,2,3,11,0.5,0.5,0.632927762,0.714285714,0.5575
Process25,0,0,1,2,3,3,0,9,0.625,0.625,0.622320346,0.759433962,0.4025
Process25,0,0,1,2,3,3,1,10,0.692307692,0.692307692,0.650831733,0.78440367,0.34
Process25,0,0,1,2,3,3,2,11,0.384615385,0.384615385,0.599316227,0.6492891,0.48
Process25,0,0,1,2,3,3,3,12,0.563106796,0.563106796,0.654356061,0.75,0.465
Process25,0,0,1,3,0,0,0,4,0.761904762,0.761904762,0.645714286,0.806034483,0.4775
Process25,0,0,1,3,0,0,1,5,0.307692308,0.307692308,0.481896552,0.557692308,0.42
Process25,0,0,1,3,0,0,2,6,0.524271845,0.524271845,0.546519231,0.684931507,0.4425
Process25,0,0,1,3,0,0,3,7,0.37254902,0.37254902,0.548262527,0.640909091,0.345
Process25,0,0,1,3,0,1,0,5,0.509433962,0.509433962,0.543088235,0.671232877,0.52
Process25,0,0,1,3,0,1,1,6,0.504672897,0.504672897,0.589745421,0.701754386,0.45
Process25,0,0,1,3,0,1,2,7,0.315789474,0.315789474,0.531122004,0.62962963,0.3475
Process25,0,0,1,3,0,1,3,8,0.233009709,0.233009709,0.516465517,0.558685446,0.3875
Process25,0,0,1,3,0,2,0,6,0.450980392,0.450980392,0.573888889,0.683035714,0.455
Process25,0,0,1,3,0,2,1,7,0.4,0.4,0.558086996,0.648648649,0.4725
Process25,0,0,1,3,0,2,2,8,0.32,0.32,0.535173993,0.617511521,0.3525
Process25,0,0,1,3,0,2,3,9,0.233009709,0.233009709,0.462916667,0.514705882,0.3425
Process25,0,0,1,3,0,3,0,7,0.528301887,0.528301887,0.595996503,0.716157205,0.48
Process25,0,0,1,3,0,3,1,8,0.357894737,0.357894737,0.491435897,0.612440191,0.5125
Process25,0,0,1,3,0,3,2,9,0.365384615,0.365384615,0.54844086,0.631818182,0.49
Process25,0,0,1,3,0,3,3,10,0.311111111,0.311111111,0.532045455,0.641860465,0.365
Process25,0,0,1,3,1,0,0,5,0.666666667,0.666666667,0.653170996,0.788135593,0.575
Process25,0,0,1,3,1,0,1,6,0.285714286,0.285714286,0.52958046,0.583333333,0.42
Process25,0,0,1,3,1,0,2,7,0.346153846,0.346153846,0.492038145,0.580952381,0.3325
Process25,0,0,1,3,1,0,3,8,0.376237624,0.376237624,0.550407407,0.645454545,0.415
Process25,0,0,1,3,1,1,0,6,0.734693878,0.734693878,0.633313131,0.798245614,0.4725
Process25,0,0,1,3,1,1,1,7,0.203703704,0.203703704,0.510378788,0.523584906,0.435
Process25,0,0,1,3,1,1,2,8,0.453608247,0.453608247,0.569935897,0.695067265,0.455
Process25,0,0,1,3,1,1,3,9,0.291666667,0.291666667,0.5275,0.613953488,0.4175
Process25,0,0,1,3,1,2,0,7,0.822429907,0.822429907,0.681919192,0.834745763,0.5625
Process25,0,0,1,3,1,2,1,8,0.407407407,0.407407407,0.508040736,0.607476636,0.5025
Process25,0,0,1,3,1,2,2,9,0.235294118,0.235294118,0.5155,0.563380282,0.3825
Process25,0,0,1,3,1,2,3,10,0.41509434,0.41509434,0.563024133,0.65470852,0.4525
Process25,0,0,1,3,1,3,0,8,0.730769231,0.730769231,0.633714286,0.791304348,0.365
Process25,0,0,1,3,1,3,1,9,0.490196078,0.490196078,0.588965178,0.703539823,0.4425
Process25,0,0,1,3,1,3,2,10,0.310679612,0.310679612,0.53344697,0.603686636,0.4025
Process25,0,0,1,3,1,3,3,11,0.363636364,0.363636364,0.54725,0.643835616,0.3875
Process25,0,0,1,3,2,0,0,6,0.8,0.8,0.666637363,0.822033898,0.575
Process25,0,0,1,3,2,0,1,7,0.454545455,0.454545455,0.57609692,0.668141593,0.4575
Process25,0,0,1,3,2,0,2,8,0.428571429,0.428571429,0.567695402,0.648888889,0.5075
Process25,0,0,1,3,2,0,3,9,0.412371134,0.412371134,0.558642006,0.674208145,0.455
Process25,0,0,1,3,2,1,0,7,0.698113208,0.698113208,0.613265152,0.772925764,0.585
Process25,0,0,1,3,2,1,1,8,0.270833333,0.270833333,0.519833333,0.602803738,0.4175
Process25,0,0,1,3,2,1,2,9,0.423076923,0.423076923,0.563269231,0.66367713,0.38
Process25,0,0,1,3,2,1,3,10,0.34,0.34,0.54002381,0.628440367,0.3825
Process25,0,0,1,3,2,2,0,8,0.339622642,0.339622642,0.540524035,0.611872146,0.4175
Process25,0,0,1,3,2,2,1,9,0.411764706,0.411764706,0.562911388,0.662162162,0.3625
Process25,0,0,1,3,2,2,2,10,0.288461538,0.288461538,0.527803605,0.587962963,0.48
Process25,0,0,1,3,2,2,3,11,0.32,0.32,0.53331565,0.617511521,0.3525
Process25,0,0,1,3,2,3,0,9,0.601941748,0.601941748,0.626019481,0.75862069,0.4875
Process25,0,0,1,3,2,3,1,10,0.412371134,0.412371134,0.512313218,0.636792453,0.4375
Process25,0,0,1,3,2,3,2,11,0.431372549,0.431372549,0.515074786,0.635514019,0.485
Process25,0,0,1,3,2,3,3,12,0.215686275,0.215686275,0.459247312,0.507389163,0.41
Process25,0,0,1,3,3,0,0,7,0.666666667,0.666666667,0.653334904,0.781512605,0.4375
Process25,0,0,1,3,3,0,1,8,0.472727273,0.472727273,0.58458502,0.678414097,0.495
Process25,0,0,1,3,3,0,2,9,0.235294118,0.235294118,0.516428571,0.563380282,0.4275
Process25,0,0,1,3,3,0,3,10,0.3,0.3,0.479654768,0.565217391,0.3725
Process25,0,0,1,3,3,1,0,8,0.454545455,0.454545455,0.574968983,0.668141593,0.4975
Process25,0,0,1,3,3,1,1,9,0.376237624,0.376237624,0.553180195,0.645454545,0.4275
Process25,0,0,1,3,3,1,2,10,0.703703704,0.703703704,0.668668831,0.80334728,0.5675
Process25,0,0,1,3,3,1,3,11,0.262626263,0.262626263,0.524166667,0.588785047,0.42
Process25,0,0,1,3,3,2,0,9,0.67961165,0.67961165,0.655055184,0.796610169,0.48
Process25,0,0,1,3,3,2,1,10,0.326530612,0.326530612,0.484925926,0.586538462,0.38
Process25,0,0,1,3,3,2,2,11,0.285714286,0.285714286,0.528588929,0.583333333,0.3775
Process25,0,0,1,3,3,2,3,12,0.44,0.44,0.568840909,0.68161435,0.1975
Process25,0,0,1,3,3,3,0,10,0.641509434,0.641509434,0.591199134,0.743362832,0.305
Process25,0,0,1,3,3,3,1,11,0.528301887,0.528301887,0.545870513,0.681818182,0.53
Process25,0,0,1,3,3,3,2,12,0.307692308,0.307692308,0.533431034,0.599078341,0.41
Process25,0,0,1,3,3,3,3,13,0.408163265,0.408163265,0.556985897,0.669683258,0.355
Process25,0,0,2,0,0,0,0,2,0.897959184,0.897959184,0.793400585,0.898477157,0.74
Process25,0,0,2,0,0,0,1,3,0.610526316,0.610526316,0.652123533,0.741758242,0.5
Process25,0,0,2,0,0,0,2,4,0.531914894,0.531914894,0.689325952,0.737967914,0.475
Process25,0,0,2,0,0,0,3,5,0.495049505,0.495049505,0.679241453,0.700534759,0.455
Process25,0,0,2,0,0,1,0,3,0.772727273,0.772727273,0.720716374,0.839572193,0.47
Process25,0,0,2,0,0,1,1,4,0.708333333,0.708333333,0.691154401,0.796791444,0.5275
Process25,0,0,2,0,0,1,2,5,0.325581395,0.325581395,0.558957431,0.592814371,0.36
Process25,0,0,2,0,0,1,3,6,0.505263158,0.505263158,0.68010628,0.720430108,0.335
Process25,0,0,2,0,0,2,0,4,0.930693069,0.930693069,0.88046345,0.942583732,0.6925
Process25,0,0,2,0,0,2,1,5,0.574468085,0.574468085,0.63507215,0.722222222,0.54
Process25,0,0,2,0,0,2,2,6,0.516129032,0.516129032,0.685783588,0.731182796,0.42
Process25,0,0,2,0,0,2,3,7,0.355555556,0.355555556,0.70567033,0.689839572,0.445
Process25,0,0,2,0,0,3,0,5,0.863157895,0.863157895,0.77349269,0.881443299,0.6125
Process25,0,0,2,0,0,3,1,6,0.653061224,0.653061224,0.665970085,0.762162162,0.6575
Process25,0,0,2,0,0,3,2,7,0.875,0.875,0.843502924,0.916666667,0.6725
Process25,0,0,2,0,0,3,3,8,0.304347826,0.304347826,0.69414886,0.654054054,0.575
Process25,0,0,2,0,1,0,0,3,0.951456311,0.951456311,0.89521345,0.952606635,0.7275
Process25,0,0,2,0,1,0,1,4,0.617021277,0.617021277,0.653167888,0.747252747,0.585
Process25,0,0,2,0,1,0,2,5,0.47311828,0.47311828,0.740963203,0.74611399,0.47
Process25,0,0,2,0,1,0,3,6,0.347826087,0.347826087,0.637544449,0.634831461,0.325
Process25,0,0,2,0,1,1,0,4,0.921568627,0.921568627,0.875565789,0.937799043,0.57
Process25,0,0,2,0,1,1,1,5,0.727272727,0.727272727,0.765373737,0.838383838,0.5025
Process25,0,0,2,0,1,1,2,6,0.5625,0.5625,0.767279822,0.787878788,0.455
Process25,0,0,2,0,1,1,3,7,0.304347826,0.304347826,0.697608696,0.654054054,0.3775
Process25,0,0,2,0,1,2,0,5,0.75862069,0.75862069,0.713874269,0.833333333,0.4325
Process25,0,0,2,0,1,2,1,6,0.659793814,0.659793814,0.73864899,0.804123711,0.6425
Process25,0,0,2,0,1,2,2,7,0.390804598,0.390804598,0.578065657,0.629411765,0.395
Process25,0,0,2,0,1,2,3,8,0.516853933,0.516853933,0.686115995,0.740540541,0.43
Process25,0,0,2,0,1,3,0,6,0.909090909,0.909090909,0.798334795,0.904040404,0.7375
Process25,0,0,2,0,1,3,1,7,0.613861386,0.613861386,0.791075758,0.806930693,0.51
Process25,0,0,2,0,1,3,2,8,0.4,0.4,0.726022727,0.7,0.3275
Process25,0,0,2,0,1,3,3,9,0.483516484,0.483516484,0.743242048,0.756476684,0.5325
Process25,0,0,2,0,2,0,0,4,0.933333333,0.933333333,0.817599206,0.915841584,0.74
Process25,0,0,2,0,2,0,1,5,0.680851064,0.680851064,0.747619048,0.819587629,0.37
Process25,0,0,2,0,2,0,2,6,0.597938144,0.597938144,0.78348495,0.805,0.685
Process25,0,0,2,0,2,0,3,7,0.316831683,0.316831683,0.702857143,0.631016043,0.5125
Process25,0,0,2,0,2,1,0,5,0.910891089,0.910891089,0.802175704,0.904522613,0.6725
Process25,0,0,2,0,2,1,1,6,0.489361702,0.489361702,0.674777778,0.713513514,0.495
Process25,0,0,2,0,2,1,2,7,0.258064516,0.258064516,0.683448276,0.62295082,0.3325
Process25,0,0,2,0,2,1,3,8,0.350515464,0.350515464,0.709058824,0.664893617,0.4375
Process25,0,0,2,0,2,2,0,6,0.854166667,0.854166667,0.831539474,0.906403941,0.5875
Process25,0,0,2,0,2,2,1,7,0.494623656,0.494623656,0.676608003,0.718918919,0.4
Process25,0,0,2,0,2,2,2,8,0.456521739,0.456521739,0.733272727,0.739583333,0.5575
Process25,0,0,2,0,2,2,3,9,0.387096774,0.387096774,0.715498252,0.698412698,0.52
Process25,0,0,2,0,2,3,0,7,0.817204301,0.817204301,0.738659357,0.858638743,0.5325
Process25,0,0,2,0,2,3,1,8,0.688172043,0.688172043,0.819343434,0.857142857,0.5025
Process25,0,0,2,0,2,3,2,9,0.680851064,0.680851064,0.809502165,0.852216749,0.7125
Process25,0,0,2,0,2,3,3,10,0.336842105,0.336842105,0.704155844,0.663101604,0.455
Process25,0,0,2,0,3,0,0,5,0.741573034,0.741573034,0.708588384,0.822580645,0.455
Process25,0,0,2,0,3,0,1,6,0.47311828,0.47311828,0.743692916,0.74611399,0.5175
Process25,0,0,2,0,3,0,2,7,0.416666667,0.416666667,0.654472222,0.664835165,0.57
Process25,0,0,2,0,3,0,3,8,0.5,0.5,0.747912088,0.753846154,0.5075
Process25,0,0,2,0,3,1,0,6,0.891089109,0.891089109,0.857517943,0.922705314,0.6675
Process25,0,0,2,0,3,1,1,7,0.5625,0.5625,0.700721824,0.751322751,0.535
Process25,0,0,2,0,3,1,2,8,0.343434343,0.343434343,0.637777778,0.608938547,0.455
Process25,0,0,2,0,3,1,3,9,0.340909091,0.340909091,0.631626984,0.644067797,0.43
Process25,0,0,2,0,3,2,0,7,0.891089109,0.891089109,0.785695906,0.893939394,0.6725
Process25,0,0,2,0,3,2,1,8,0.639175258,0.639175258,0.729984127,0.792746114,0.47
Process25,0,0,2,0,3,2,2,9,0.568421053,0.568421053,0.705674603,0.756613757,0.3375
Process25,0,0,2,0,3,2,3,10,0.315789474,0.315789474,0.699047619,0.650537634,0.4175
Process25,0,0,2,0,3,3,0,8,0.9,0.9,0.860945906,0.927536232,0.555
