model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,GED,,
Process101,3,2,1,2,0,3,2,13,0.302
Process101,3,2,1,2,0,3,3,14,0.39
Process101,3,2,1,2,1,0,0,9,0.443
Process101,3,2,1,2,1,0,1,10,0.423
Process101,3,2,1,2,1,0,2,11,0.482
Process101,3,2,1,2,1,0,3,12,0.383
Process101,3,2,1,2,1,1,0,10,0.63
Process101,3,2,1,2,1,1,1,11,0.44
Process101,3,2,1,2,1,1,2,12,0.442
Process101,3,2,1,2,1,1,3,13,0.421
Process101,3,2,1,2,1,2,0,11,0.394
Process101,3,2,1,2,1,2,1,12,0.395
Process101,3,2,1,2,1,2,2,13,0.474
Process101,3,2,1,2,1,2,3,14,0.405
Process101,3,2,1,2,1,3,0,12,0.581
Process101,3,2,1,2,1,3,1,13,0.403
Process101,3,2,1,2,1,3,2,14,0.411
Process101,3,2,1,2,1,3,3,15,0.409
Process101,3,2,1,2,2,0,0,10,0.575
Process101,3,2,1,2,2,0,1,11,0.459
Process101,3,2,1,2,2,0,2,12,0.507
Process101,3,2,1,2,2,0,3,13,0.402
Process101,3,2,1,2,2,1,0,11,0.343
Process101,3,2,1,2,2,1,1,12,0.538
Process101,3,2,1,2,2,1,2,13,0.452
Process101,3,2,1,2,2,1,3,14,0.286
Process101,3,2,1,2,2,2,0,12,0.59
Process101,3,2,1,2,2,2,1,13,0.334
Process101,3,2,1,2,2,2,2,14,0.3
Process101,3,2,1,2,2,2,3,15,0.36
Process101,3,2,1,2,2,3,0,13,0.223
Process101,3,2,1,2,2,3,1,14,0.4
Process101,3,2,1,2,2,3,2,15,0.422
Process101,3,2,1,2,2,3,3,16,0.413
Process101,3,2,1,2,3,0,0,11,0.473
Process101,3,2,1,2,3,0,1,12,0.587
Process101,3,2,1,2,3,0,2,13,0.199
Process101,3,2,1,2,3,0,3,14,0.533
Process101,3,2,1,2,3,1,0,12,0.392
Process101,3,2,1,2,3,1,1,13,0.576
Process101,3,2,1,2,3,1,2,14,0.391
Process101,3,2,1,2,3,1,3,15,0.364
Process101,3,2,1,2,3,2,0,13,0.443
Process101,3,2,1,2,3,2,1,14,0.548
Process101,3,2,1,2,3,2,2,15,0.495
Process101,3,2,1,2,3,2,3,16,0.445
Process101,3,2,1,2,3,3,0,14,0.416
Process101,3,2,1,2,3,3,1,15,0.411
Process101,3,2,1,2,3,3,2,16,0.257
Process101,3,2,1,2,3,3,3,17,0.517
Process101,3,2,1,3,0,0,0,9,0.474
Process101,3,2,1,3,0,0,1,10,0.312
Process101,3,2,1,3,0,0,2,11,0.358
Process101,3,2,1,3,0,0,3,12,0.4
Process101,3,2,1,3,0,1,0,10,0.518
Process101,3,2,1,3,0,1,1,11,0.502
Process101,3,2,1,3,0,1,2,12,0.555
Process101,3,2,1,3,0,1,3,13,0.404
Process101,3,2,1,3,0,2,0,11,0.423
Process101,3,2,1,3,0,2,1,12,0.447
Process101,3,2,1,3,0,2,2,13,0.4
Process101,3,2,1,3,0,2,3,14,0.367
Process101,3,2,1,3,0,3,0,12,0.53
Process101,3,2,1,3,0,3,1,13,0.417
Process101,3,2,1,3,0,3,2,14,0.357
Process101,3,2,1,3,0,3,3,15,0.402
Process101,3,2,1,3,1,0,0,10,0.432
Process101,3,2,1,3,1,0,1,11,0.38
Process101,3,2,1,3,1,0,2,12,0.457
Process101,3,2,1,3,1,0,3,13,0.339
Process101,3,2,1,3,1,1,0,11,0.505
Process101,3,2,1,3,1,1,1,12,0.54
Process101,3,2,1,3,1,1,2,13,0.472
Process101,3,2,1,3,1,1,3,14,0.352
Process101,3,2,1,3,1,2,0,12,0.329
Process101,3,2,1,3,1,2,1,13,0.54
Process101,3,2,1,3,1,2,2,14,0.423
Process101,3,2,1,3,1,2,3,15,0.459
Process101,3,2,1,3,1,3,0,13,0.469
Process101,3,2,1,3,1,3,1,14,0.468
Process101,3,2,1,3,1,3,2,15,0.435
Process101,3,2,1,3,1,3,3,16,0.278
Process101,3,2,1,3,2,0,0,11,0.503
Process101,3,2,1,3,2,0,1,12,0.441
Process101,3,2,1,3,2,0,2,13,0.377
Process101,3,2,1,3,2,0,3,14,0.426
Process101,3,2,1,3,2,1,0,12,0.332
Process101,3,2,1,3,2,1,1,13,0.531
Process101,3,2,1,3,2,1,2,14,0.466
Process101,3,2,1,3,2,1,3,15,0.303
Process101,3,2,1,3,2,2,0,13,0.321
Process101,3,2,1,3,2,2,1,14,0.48
Process101,3,2,1,3,2,2,2,15,0.493
Process101,3,2,1,3,2,2,3,16,0.409
Process101,3,2,1,3,2,3,0,14,0.473
Process101,3,2,1,3,2,3,1,15,0.302
Process101,3,2,1,3,2,3,2,16,0.377
Process101,3,2,1,3,2,3,3,17,0.355
Process101,3,2,1,3,3,0,0,12,0.52
Process101,3,2,1,3,3,0,1,13,0.507
Process101,3,2,1,3,3,0,2,14,0.34
Process101,3,2,1,3,3,0,3,15,0.34
Process101,3,2,1,3,3,1,0,13,0.414
Process101,3,2,1,3,3,1,1,14,0.595
Process101,3,2,1,3,3,1,2,15,0.372
Process101,3,2,1,3,3,1,3,16,0.368
Process101,3,2,1,3,3,2,0,14,0.465
Process101,3,2,1,3,3,2,1,15,0.506
Process101,3,2,1,3,3,2,2,16,0.486
Process101,3,2,1,3,3,2,3,17,0.435
Process101,3,2,1,3,3,3,0,15,0.467
Process101,3,2,1,3,3,3,1,16,0.399
Process101,3,2,1,3,3,3,2,17,0.413
Process101,3,2,1,3,3,3,3,18,0.461
Process101,3,2,2,0,0,0,0,7,0.396
Process101,3,2,2,0,0,0,1,8,0.427
Process101,3,2,2,0,0,0,2,9,0.447
Process101,3,2,2,0,0,0,3,10,0.363
Process101,3,2,2,0,0,1,0,8,0.47
Process101,3,2,2,0,0,1,1,9,0.556
Process101,3,2,2,0,0,1,2,10,0.508
Process101,3,2,2,0,0,1,3,11,0.349
Process101,3,2,2,0,0,2,0,9,0.512
Process101,3,2,2,0,0,2,1,10,0.445
Process101,3,2,2,0,0,2,2,11,0.438
Process101,3,2,2,0,0,2,3,12,0.495
Process101,3,2,2,0,0,3,0,10,0.47
Process101,3,2,2,0,0,3,1,11,0.372
Process101,3,2,2,0,0,3,2,12,0.357
Process101,3,2,2,0,0,3,3,13,0.472
Process101,3,2,2,0,1,0,0,8,0.542
Process101,3,2,2,0,1,0,1,9,0.547
Process101,3,2,2,0,1,0,2,10,0.35
Process101,3,2,2,0,1,0,3,11,0.449
Process101,3,2,2,0,1,1,0,9,0.43
Process101,3,2,2,0,1,1,1,10,0.52
Process101,3,2,2,0,1,1,2,11,0.351
Process101,3,2,2,0,1,1,3,12,0.311
Process101,3,2,2,0,1,2,0,10,0.556
Process101,3,2,2,0,1,2,1,11,0.355
Process101,3,2,2,0,1,2,2,12,0.48
Process101,3,2,2,0,1,2,3,13,0.374
Process101,3,2,2,0,1,3,0,11,0.553
Process101,3,2,2,0,1,3,1,12,0.454
Process101,3,2,2,0,1,3,2,13,0.367
Process101,3,2,2,0,1,3,3,14,0.457
Process101,3,2,2,0,2,0,0,9,0.547
Process101,3,2,2,0,2,0,1,10,0.434
Process101,3,2,2,0,2,0,2,11,0.574
Process101,3,2,2,0,2,0,3,12,0.355
Process101,3,2,2,0,2,1,0,10,0.508
Process101,3,2,2,0,2,1,1,11,0.521
Process101,3,2,2,0,2,1,2,12,0.458
Process101,3,2,2,0,2,1,3,13,0.338
Process101,3,2,2,0,2,2,0,11,0.252
Process101,3,2,2,0,2,2,1,12,0.218
Process101,3,2,2,0,2,2,2,13,0.401
Process101,3,2,2,0,2,2,3,14,0.428
Process101,3,2,2,0,2,3,0,12,0.491
Process101,3,2,2,0,2,3,1,13,0.434
Process101,3,2,2,0,2,3,2,14,0.513
Process101,3,2,2,0,2,3,3,15,0.382
Process101,3,2,2,0,3,0,0,10,0.372
Process101,3,2,2,0,3,0,1,11,0.525
Process101,3,2,2,0,3,0,2,12,0.416
Process101,3,2,2,0,3,0,3,13,0.519
Process101,3,2,2,0,3,1,0,11,0.29
Process101,3,2,2,0,3,1,1,12,0.565
Process101,3,2,2,0,3,1,2,13,0.36
Process101,3,2,2,0,3,1,3,14,0.355
Process101,3,2,2,0,3,2,0,12,0.487
Process101,3,2,2,0,3,2,1,13,0.253
Process101,3,2,2,0,3,2,2,14,0.535
Process101,3,2,2,0,3,2,3,15,0.382
Process101,3,2,2,0,3,3,0,13,0.605
Process101,3,2,2,0,3,3,1,14,0.498
Process101,3,2,2,0,3,3,2,15,0.406
Process101,3,2,2,0,3,3,3,16,0.381
Process101,3,2,2,1,0,0,0,8,0.488
Process101,3,2,2,1,0,0,1,9,0.388
Process101,3,2,2,1,0,0,2,10,0.443
Process101,3,2,2,1,0,0,3,11,0.372
Process101,3,2,2,1,0,1,0,9,0.422
Process101,3,2,2,1,0,1,1,10,0.474
Process101,3,2,2,1,0,1,2,11,0.432
Process101,3,2,2,1,0,1,3,12,0.425
Process101,3,2,2,1,0,2,0,10,0.476
Process101,3,2,2,1,0,2,1,11,0.483
Process101,3,2,2,1,0,2,2,12,0.467
Process101,3,2,2,1,0,2,3,13,0.371
Process101,3,2,2,1,0,3,0,11,0.517
Process101,3,2,2,1,0,3,1,12,0.494
Process101,3,2,2,1,0,3,2,13,0.447
Process101,3,2,2,1,0,3,3,14,0.385
Process101,3,2,2,1,1,0,0,9,0.626
Process101,3,2,2,1,1,0,1,10,0.418
Process101,3,2,2,1,1,0,2,11,0.46
Process101,3,2,2,1,1,0,3,12,0.394
Process101,3,2,2,1,1,1,0,10,0.53
Process101,3,2,2,1,1,1,1,11,0.469
Process101,3,2,2,1,1,1,2,12,0.453
Process101,3,2,2,1,1,1,3,13,0.357
Process101,3,2,2,1,1,2,0,11,0.463
Process101,3,2,2,1,1,2,1,12,0.476
Process101,3,2,2,1,1,2,2,13,0.434
Process101,3,2,2,1,1,2,3,14,0.472
Process101,3,2,2,1,1,3,0,12,0.452
Process101,3,2,2,1,1,3,1,13,0.484
Process101,3,2,2,1,1,3,2,14,0.392
Process101,3,2,2,1,1,3,3,15,0.495
Process101,3,2,2,1,2,0,0,10,0.357
Process101,3,2,2,1,2,0,1,11,0.517
Process101,3,2,2,1,2,0,2,12,0.401
Process101,3,2,2,1,2,0,3,13,0.443
Process101,3,2,2,1,2,1,0,11,0.58
Process101,3,2,2,1,2,1,1,12,0.512
Process101,3,2,2,1,2,1,2,13,0.428
Process101,3,2,2,1,2,1,3,14,0.539
Process101,3,2,2,1,2,2,0,12,0.47
Process101,3,2,2,1,2,2,1,13,0.438
Process101,3,2,2,1,2,2,2,14,0.529
Process101,3,2,2,1,2,2,3,15,0.345
Process101,3,2,2,1,2,3,0,13,0.29
Process101,3,2,2,1,2,3,1,14,0.57
Process101,3,2,2,1,2,3,2,15,0.375
Process101,3,2,2,1,2,3,3,16,0.473
Process101,3,2,2,1,3,0,0,11,0.424
Process101,3,2,2,1,3,0,1,12,0.418
Process101,3,2,2,1,3,0,2,13,0.464
Process101,3,2,2,1,3,0,3,14,0.408
Process101,3,2,2,1,3,1,0,12,0.554
Process101,3,2,2,1,3,1,1,13,0.344
Process101,3,2,2,1,3,1,2,14,0.428
Process101,3,2,2,1,3,1,3,15,0.432
Process101,3,2,2,1,3,2,0,13,0.256
Process101,3,2,2,1,3,2,1,14,0.328
Process101,3,2,2,1,3,2,2,15,0.174
Process101,3,2,2,1,3,2,3,16,0.359
Process101,3,2,2,1,3,3,0,14,0.548
Process101,3,2,2,1,3,3,1,15,0.45
Process101,3,2,2,1,3,3,2,16,0.385
Process101,3,2,2,1,3,3,3,17,0.453
Process101,3,2,2,2,0,0,0,9,0.498
Process101,3,2,2,2,0,0,1,10,0.564
Process101,3,2,2,2,0,0,2,11,0.415
Process101,3,2,2,2,0,0,3,12,0.428
Process101,3,2,2,2,0,1,0,10,0.536
Process101,3,2,2,2,0,1,1,11,0.412
Process101,3,2,2,2,0,1,2,12,0.34
Process101,3,2,2,2,0,1,3,13,0.404
Process101,3,2,2,2,0,2,0,11,0.476
Process101,3,2,2,2,0,2,1,12,0.423
Process101,3,2,2,2,0,2,2,13,0.296
Process101,3,2,2,2,0,2,3,14,0.376
Process101,3,2,2,2,0,3,0,12,0.453
Process101,3,2,2,2,0,3,1,13,0.311
Process101,3,2,2,2,0,3,2,14,0.499
Process101,3,2,2,2,0,3,3,15,0.304
Process101,3,2,2,2,1,0,0,10,0.578
Process101,3,2,2,2,1,0,1,11,0.43
Process101,3,2,2,2,1,0,2,12,0.345
Process101,3,2,2,2,1,0,3,13,0.524
Process101,3,2,2,2,1,1,0,11,0.384
Process101,3,2,2,2,1,1,1,12,0.291
Process101,3,2,2,2,1,1,2,13,0.335
Process101,3,2,2,2,1,1,3,14,0.323
Process101,3,2,2,2,1,2,0,12,0.563
Process101,3,2,2,2,1,2,1,13,0.38
Process101,3,2,2,2,1,2,2,14,0.369
Process101,3,2,2,2,1,2,3,15,0.315
Process101,3,2,2,2,1,3,0,13,0.411
Process101,3,2,2,2,1,3,1,14,0.378
Process101,3,2,2,2,1,3,2,15,0.402
Process101,3,2,2,2,1,3,3,16,0.39
Process101,3,2,2,2,2,0,0,11,0.434
Process101,3,2,2,2,2,0,1,12,0.586
Process101,3,2,2,2,2,0,2,13,0.504
Process101,3,2,2,2,2,0,3,14,0.211
Process101,3,2,2,2,2,1,0,12,0.438
Process101,3,2,2,2,2,1,1,13,0.45
Process101,3,2,2,2,2,1,2,14,0.36
Process101,3,2,2,2,2,1,3,15,0.411
Process101,3,2,2,2,2,2,0,13,0.465
Process101,3,2,2,2,2,2,1,14,0.37
Process101,3,2,2,2,2,2,2,15,0.522
Process101,3,2,2,2,2,2,3,16,0.498
Process101,3,2,2,2,2,3,0,14,0.421
Process101,3,2,2,2,2,3,1,15,0.342
Process101,3,2,2,2,2,3,2,16,0.321
Process101,3,2,2,2,2,3,3,17,0.277
Process101,3,2,2,2,3,0,0,12,0.507
Process101,3,2,2,2,3,0,1,13,0.515
Process101,3,2,2,2,3,0,2,14,0.44
Process101,3,2,2,2,3,0,3,15,0.505
Process101,3,2,2,2,3,1,0,13,0.333
Process101,3,2,2,2,3,1,1,14,0.509
Process101,3,2,2,2,3,1,2,15,0.479
Process101,3,2,2,2,3,1,3,16,0.286
Process101,3,2,2,2,3,2,0,14,0.517
Process101,3,2,2,2,3,2,1,15,0.472
Process101,3,2,2,2,3,2,2,16,0.47
Process101,3,2,2,2,3,2,3,17,0.387
Process101,3,2,2,2,3,3,0,15,0.266
Process101,3,2,2,2,3,3,1,16,0.341
Process101,3,2,2,2,3,3,2,17,0.463
Process101,3,2,2,2,3,3,3,18,0.354
Process101,3,2,2,3,0,0,0,10,0.428
Process101,3,2,2,3,0,0,1,11,0.554
Process101,3,2,2,3,0,0,2,12,0.408
Process101,3,2,2,3,0,0,3,13,0.352
Process101,3,2,2,3,0,1,0,11,0.458
Process101,3,2,2,3,0,1,1,12,0.392
Process101,3,2,2,3,0,1,2,13,0.391
Process101,3,2,2,3,0,1,3,14,0.385
Process101,3,2,2,3,0,2,0,12,0.464
Process101,3,2,2,3,0,2,1,13,0.426
Process101,3,2,2,3,0,2,2,14,0.434
Process101,3,2,2,3,0,2,3,15,0.32
Process101,3,2,2,3,0,3,0,13,0.498
Process101,3,2,2,3,0,3,1,14,0.425
Process101,3,2,2,3,0,3,2,15,0.405
Process101,3,2,2,3,0,3,3,16,0.49
Process101,3,2,2,3,1,0,0,11,0.59
Process101,3,2,2,3,1,0,1,12,0.471
Process101,3,2,2,3,1,0,2,13,0.422
Process101,3,2,2,3,1,0,3,14,0.435
Process101,3,2,2,3,1,1,0,12,0.398
Process101,3,2,2,3,1,1,1,13,0.358
Process101,3,2,2,3,1,1,2,14,0.302
Process101,3,2,2,3,1,1,3,15,0.225
Process101,3,2,2,3,1,2,0,13,0.442
Process101,3,2,2,3,1,2,1,14,0.505
Process101,3,2,2,3,1,2,2,15,0.463
Process101,3,2,2,3,1,2,3,16,0.382
Process101,3,2,2,3,1,3,0,14,0.349
Process101,3,2,2,3,1,3,1,15,0.447
Process101,3,2,2,3,1,3,2,16,0.311
Process101,3,2,2,3,1,3,3,17,0.328
Process101,3,2,2,3,2,0,0,12,0.339
Process101,3,2,2,3,2,0,1,13,0.331
Process101,3,2,2,3,2,0,2,14,0.268
Process101,3,2,2,3,2,0,3,15,0.259
Process101,3,2,2,3,2,1,0,13,0.382
Process101,3,2,2,3,2,1,1,14,0.573
Process101,3,2,2,3,2,1,2,15,0.407
Process101,3,2,2,3,2,1,3,16,0.442
Process101,3,2,2,3,2,2,0,14,0.389
Process101,3,2,2,3,2,2,1,15,0.333
Process101,3,2,2,3,2,2,2,16,0.526
Process101,3,2,2,3,2,2,3,17,0.194
Process101,3,2,2,3,2,3,0,15,0.441
Process101,3,2,2,3,2,3,1,16,0.39
Process101,3,2,2,3,2,3,2,17,0.455
Process101,3,2,2,3,2,3,3,18,0.177
Process101,3,2,2,3,3,0,0,13,0.485
Process101,3,2,2,3,3,0,1,14,0.377
Process101,3,2,2,3,3,0,2,15,0.33
Process101,3,2,2,3,3,0,3,16,0.224
Process101,3,2,2,3,3,1,0,14,0.442
Process101,3,2,2,3,3,1,1,15,0.472
Process101,3,2,2,3,3,1,2,16,0.384
Process101,3,2,2,3,3,1,3,17,0.376
Process101,3,2,2,3,3,2,0,15,0.411
Process101,3,2,2,3,3,2,1,16,0.444
Process101,3,2,2,3,3,2,2,17,0.411
Process101,3,2,2,3,3,2,3,18,0.421
Process101,3,2,2,3,3,3,0,16,0.396
Process101,3,2,2,3,3,3,1,17,0.38
Process101,3,2,2,3,3,3,2,18,0.307
Process101,3,2,2,3,3,3,3,19,0.297
Process101,3,2,3,0,0,0,0,8,0.415
Process101,3,2,3,0,0,0,1,9,0.572
Process101,3,2,3,0,0,0,2,10,0.547
Process101,3,2,3,0,0,0,3,11,0.487
Process101,3,2,3,0,0,1,0,9,0.403
Process101,3,2,3,0,0,1,1,10,0.505
Process101,3,2,3,0,0,1,2,11,0.402
Process101,3,2,3,0,0,1,3,12,0.285
Process101,3,2,3,0,0,2,0,10,0.384
Process101,3,2,3,0,0,2,1,11,0.462
Process101,3,2,3,0,0,2,2,12,0.459
Process101,3,2,3,0,0,2,3,13,0.357
Process101,3,2,3,0,0,3,0,11,0.4
Process101,3,2,3,0,0,3,1,12,0.372
Process101,3,2,3,0,0,3,2,13,0.427
Process101,3,2,3,0,0,3,3,14,0.505
Process101,3,2,3,0,1,0,0,9,0.515
Process101,3,2,3,0,1,0,1,10,0.422
Process101,3,2,3,0,1,0,2,11,0.326
Process101,3,2,3,0,1,0,3,12,0.433
Process101,3,2,3,0,1,1,0,10,0.459
Process101,3,2,3,0,1,1,1,11,0.432
Process101,3,2,3,0,1,1,2,12,0.383
Process101,3,2,3,0,1,1,3,13,0.432
Process101,3,2,3,0,1,2,0,11,0.449
Process101,3,2,3,0,1,2,1,12,0.45
Process101,3,2,3,0,1,2,2,13,0.543
Process101,3,2,3,0,1,2,3,14,0.335
Process101,3,2,3,0,1,3,0,12,0.436
Process101,3,2,3,0,1,3,1,13,0.505
Process101,3,2,3,0,1,3,2,14,0.364
Process101,3,2,3,0,1,3,3,15,0.423
Process101,3,2,3,0,2,0,0,10,0.465
Process101,3,2,3,0,2,0,1,11,0.45
Process101,3,2,3,0,2,0,2,12,0.437
Process101,3,2,3,0,2,0,3,13,0.561
Process101,3,2,3,0,2,1,0,11,0.417
Process101,3,2,3,0,2,1,1,12,0.528
Process101,3,2,3,0,2,1,2,13,0.5
Process101,3,2,3,0,2,1,3,14,0.366
Process101,3,2,3,0,2,2,0,12,0.583
Process101,3,2,3,0,2,2,1,13,0.3
Process101,3,2,3,0,2,2,2,14,0.551
Process101,3,2,3,0,2,2,3,15,0.398
Process101,3,2,3,0,2,3,0,13,0.392
Process101,3,2,3,0,2,3,1,14,0.478
Process101,3,2,3,0,2,3,2,15,0.36
Process101,3,2,3,0,2,3,3,16,0.403
Process101,3,2,3,0,3,0,0,11,0.414
Process101,3,2,3,0,3,0,1,12,0.459
Process101,3,2,3,0,3,0,2,13,0.455
Process101,3,2,3,0,3,0,3,14,0.462
Process101,3,2,3,0,3,1,0,12,0.408
Process101,3,2,3,0,3,1,1,13,0.555
Process101,3,2,3,0,3,1,2,14,0.566
Process101,3,2,3,0,3,1,3,15,0.426
Process101,3,2,3,0,3,2,0,13,0.477
Process101,3,2,3,0,3,2,1,14,0.601
Process101,3,2,3,0,3,2,2,15,0.435
Process101,3,2,3,0,3,2,3,16,0.289
Process101,3,2,3,0,3,3,0,14,0.428
Process101,3,2,3,0,3,3,1,15,0.468
Process101,3,2,3,0,3,3,2,16,0.41
Process101,3,2,3,0,3,3,3,17,0.391
Process101,3,2,3,1,0,0,0,9,0.572
Process101,3,2,3,1,0,0,1,10,0.456
Process101,3,2,3,1,0,0,2,11,0.427
Process101,3,2,3,1,0,0,3,12,0.385
Process101,3,2,3,1,0,1,0,10,0.291
Process101,3,2,3,1,0,1,1,11,0.414
Process101,3,2,3,1,0,1,2,12,0.556
Process101,3,2,3,1,0,1,3,13,0.457
Process101,3,2,3,1,0,2,0,11,0.538
Process101,3,2,3,1,0,2,1,12,0.346
Process101,3,2,3,1,0,2,2,13,0.502
Process101,3,2,3,1,0,2,3,14,0.348
Process101,3,2,3,1,0,3,0,12,0.314
Process101,3,2,3,1,0,3,1,13,0.424
Process101,3,2,3,1,0,3,2,14,0.418
Process101,3,2,3,1,0,3,3,15,0.326
Process101,3,2,3,1,1,0,0,10,0.575
Process101,3,2,3,1,1,0,1,11,0.445
Process101,3,2,3,1,1,0,2,12,0.349
Process101,3,2,3,1,1,0,3,13,0.408
Process101,3,2,3,1,1,1,0,11,0.355
Process101,3,2,3,1,1,1,1,12,0.577
Process101,3,2,3,1,1,1,2,13,0.347
Process101,3,2,3,1,1,1,3,14,0.527
Process101,3,2,3,1,1,2,0,12,0.54
Process101,3,2,3,1,1,2,1,13,0.35
Process101,3,2,3,1,1,2,2,14,0.534
Process101,3,2,3,1,1,2,3,15,0.522
Process101,3,2,3,1,1,3,0,13,0.428
Process101,3,2,3,1,1,3,1,14,0.351
Process101,3,2,3,1,1,3,2,15,0.356
Process101,3,2,3,1,1,3,3,16,0.301
Process101,3,2,3,1,2,0,0,11,0.413
Process101,3,2,3,1,2,0,1,12,0.395
Process101,3,2,3,1,2,0,2,13,0.53
Process101,3,2,3,1,2,0,3,14,0.32
Process101,3,2,3,1,2,1,0,12,0.616
Process101,3,2,3,1,2,1,1,13,0.468
Process101,3,2,3,1,2,1,2,14,0.246
Process101,3,2,3,1,2,1,3,15,0.358
Process101,3,2,3,1,2,2,0,13,0.55
Process101,3,2,3,1,2,2,1,14,0.357
Process101,3,2,3,1,2,2,2,15,0.333
Process101,3,2,3,1,2,2,3,16,0.468
Process101,3,2,3,1,2,3,0,14,0.502
Process101,3,2,3,1,2,3,1,15,0.313
Process101,3,2,3,1,2,3,2,16,0.295
Process101,3,2,3,1,2,3,3,17,0.302
Process101,3,2,3,1,3,0,0,12,0.214
Process101,3,2,3,1,3,0,1,13,0.211
Process101,3,2,3,1,3,0,2,14,0.475
Process101,3,2,3,1,3,0,3,15,0.393
Process101,3,2,3,1,3,1,0,13,0.536
Process101,3,2,3,1,3,1,1,14,0.191
Process101,3,2,3,1,3,1,2,15,0.36
Process101,3,2,3,1,3,1,3,16,0.325
Process101,3,2,3,1,3,2,0,14,0.539
Process101,3,2,3,1,3,2,1,15,0.464
Process101,3,2,3,1,3,2,2,16,0.461
Process101,3,2,3,1,3,2,3,17,0.394
Process101,3,2,3,1,3,3,0,15,0.474
Process101,3,2,3,1,3,3,1,16,0.374
Process101,3,2,3,1,3,3,2,17,0.353
Process101,3,2,3,1,3,3,3,18,0.28
Process101,3,2,3,2,0,0,0,10,0.554
Process101,3,2,3,2,0,0,1,11,0.56
Process101,3,2,3,2,0,0,2,12,0.394
Process101,3,2,3,2,0,0,3,13,0.415
Process101,3,2,3,2,0,1,0,11,0.535
Process101,3,2,3,2,0,1,1,12,0.484
Process101,3,2,3,2,0,1,2,13,0.299
Process101,3,2,3,2,0,1,3,14,0.396
Process101,3,2,3,2,0,2,0,12,0.42
Process101,3,2,3,2,0,2,1,13,0.362
Process101,3,2,3,2,0,2,2,14,0.391
Process101,3,2,3,2,0,2,3,15,0.47
Process101,3,2,3,2,0,3,0,13,0.455
Process101,3,2,3,2,0,3,1,14,0.418
Process101,3,2,3,2,0,3,2,15,0.441
Process101,3,2,3,2,0,3,3,16,0.241
Process101,3,2,3,2,1,0,0,11,0.539
Process101,3,2,3,2,1,0,1,12,0.271
Process101,3,2,3,2,1,0,2,13,0.334
Process101,3,2,3,2,1,0,3,14,0.266
Process101,3,2,3,2,1,1,0,12,0.492
Process101,3,2,3,2,1,1,1,13,0.491
Process101,3,2,3,2,1,1,2,14,0.368
Process101,3,2,3,2,1,1,3,15,0.361
Process101,3,2,3,2,1,2,0,13,0.495
Process101,3,2,3,2,1,2,1,14,0.512
Process101,3,2,3,2,1,2,2,15,0.327
Process101,3,2,3,2,1,2,3,16,0.358
Process101,3,2,3,2,1,3,0,14,0.463
Process101,3,2,3,2,1,3,1,15,0.377
Process101,3,2,3,2,1,3,2,16,0.408
Process101,3,2,3,2,1,3,3,17,0.38
Process101,3,2,3,2,2,0,0,12,0.193
Process101,3,2,3,2,2,0,1,13,0.475
Process101,3,2,3,2,2,0,2,14,0.523
Process101,3,2,3,2,2,0,3,15,0.287
Process101,3,2,3,2,2,1,0,13,0.426
Process101,3,2,3,2,2,1,1,14,0.452
Process101,3,2,3,2,2,1,2,15,0.381
Process101,3,2,3,2,2,1,3,16,0.444
Process101,3,2,3,2,2,2,0,14,0.453
Process101,3,2,3,2,2,2,1,15,0.413
Process101,3,2,3,2,2,2,2,16,0.409
Process101,3,2,3,2,2,2,3,17,0.362
Process101,3,2,3,2,2,3,0,15,0.419
Process101,3,2,3,2,2,3,1,16,0.495
Process101,3,2,3,2,2,3,2,17,0.344
Process101,3,2,3,2,2,3,3,18,0.53
Process101,3,2,3,2,3,0,0,13,0.442
Process101,3,2,3,2,3,0,1,14,0.588
Process101,3,2,3,2,3,0,2,15,0.363
Process101,3,2,3,2,3,0,3,16,0.407
Process101,3,2,3,2,3,1,0,14,0.37
Process101,3,2,3,2,3,1,1,15,0.545
Process101,3,2,3,2,3,1,2,16,0.428
Process101,3,2,3,2,3,1,3,17,0.366
Process101,3,2,3,2,3,2,0,15,0.323
Process101,3,2,3,2,3,2,1,16,0.444
Process101,3,2,3,2,3,2,2,17,0.458
Process101,3,2,3,2,3,2,3,18,0.31
Process101,3,2,3,2,3,3,0,16,0.524
Process101,3,2,3,2,3,3,1,17,0.418
Process101,3,2,3,2,3,3,2,18,0.404
Process101,3,2,3,2,3,3,3,19,0.388
Process101,3,2,3,3,0,0,0,11,0.525
Process101,3,2,3,3,0,0,1,12,0.48
Process101,3,2,3,3,0,0,2,13,0.344
Process101,3,2,3,3,0,0,3,14,0.413
Process101,3,2,3,3,0,1,0,12,0.35
Process101,3,2,3,3,0,1,1,13,0.311
Process101,3,2,3,3,0,1,2,14,0.314
Process101,3,2,3,3,0,1,3,15,0.401
Process101,3,2,3,3,0,2,0,13,0.325
Process101,3,2,3,3,0,2,1,14,0.374
Process101,3,2,3,3,0,2,2,15,0.377
Process101,3,2,3,3,0,2,3,16,0.333
Process101,3,2,3,3,0,3,0,14,0.309
Process101,3,2,3,3,0,3,1,15,0.414
Process101,3,2,3,3,0,3,2,16,0.374
Process101,3,2,3,3,0,3,3,17,0.46
Process101,3,2,3,3,1,0,0,12,0.506
Process101,3,2,3,3,1,0,1,13,0.455
Process101,3,2,3,3,1,0,2,14,0.338
