model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapAct,,GED-Similarity
Process25,2,2,1,1,3,1,0,10,0.618181818
Process25,2,2,1,1,3,1,1,11,0.375
Process25,2,2,1,1,3,1,2,12,0.517857143
Process25,2,2,1,1,3,1,3,13,0.355140187
Process25,2,2,1,1,3,2,0,11,0.596153846
Process25,2,2,1,1,3,2,1,12,0.596153846
Process25,2,2,1,1,3,2,2,13,0.407079646
Process25,2,2,1,1,3,2,3,14,0.345454545
Process25,2,2,1,1,3,3,0,12,0.621359223
Process25,2,2,1,1,3,3,1,13,0.576576577
Process25,2,2,1,1,3,3,2,14,0.422018349
Process25,2,2,1,1,3,3,3,15,0.342342342
Process25,2,2,1,2,0,0,0,7,0.482142857
Process25,2,2,1,2,0,0,1,8,0.530973451
Process25,2,2,1,2,0,0,2,9,0.371681416
Process25,2,2,1,2,0,0,3,10,0.442307692
Process25,2,2,1,2,0,1,0,8,0.594594595
Process25,2,2,1,2,0,1,1,9,0.509090909
Process25,2,2,1,2,0,1,2,10,0.252427184
Process25,2,2,1,2,0,1,3,11,0.460176991
Process25,2,2,1,2,0,2,0,9,0.803571429
Process25,2,2,1,2,0,2,1,10,0.5
Process25,2,2,1,2,0,2,2,11,0.545454545
Process25,2,2,1,2,0,2,3,12,0.560747664
Process25,2,2,1,2,0,3,0,10,0.481481481
Process25,2,2,1,2,0,3,1,11,0.31372549
Process25,2,2,1,2,0,3,2,12,0.220183486
Process25,2,2,1,2,0,3,3,13,0.228070175
Process25,2,2,1,2,1,0,0,8,0.793103448
Process25,2,2,1,2,1,0,1,9,0.591304348
Process25,2,2,1,2,1,0,2,10,0.385964912
Process25,2,2,1,2,1,0,3,11,0.52173913
Process25,2,2,1,2,1,1,0,9,0.482142857
Process25,2,2,1,2,1,1,1,10,0.558558559
Process25,2,2,1,2,1,1,2,11,0.486956522
Process25,2,2,1,2,1,1,3,12,0.259259259
Process25,2,2,1,2,1,2,0,10,0.618181818
Process25,2,2,1,2,1,2,1,11,0.462962963
Process25,2,2,1,2,1,2,2,12,0.584070796
Process25,2,2,1,2,1,2,3,13,0.280373832
Process25,2,2,1,2,1,3,0,11,0.504504505
Process25,2,2,1,2,1,3,1,12,0.440366972
Process25,2,2,1,2,1,3,2,13,0.392523364
Process25,2,2,1,2,1,3,3,14,0.373831776
Process25,2,2,1,2,2,0,0,9,0.75
Process25,2,2,1,2,2,0,1,10,0.388349515
Process25,2,2,1,2,2,0,2,11,0.478632479
Process25,2,2,1,2,2,0,3,12,0.358490566
Process25,2,2,1,2,2,1,0,10,0.702702703
Process25,2,2,1,2,2,1,1,11,0.446428571
Process25,2,2,1,2,2,1,2,12,0.368932039
Process25,2,2,1,2,2,1,3,13,0.313043478
Process25,2,2,1,2,2,2,0,11,0.684210526
Process25,2,2,1,2,2,2,1,12,0.642857143
Process25,2,2,1,2,2,2,2,13,0.46728972
Process25,2,2,1,2,2,2,3,14,0.201834862
Process25,2,2,1,2,2,3,0,12,0.464285714
Process25,2,2,1,2,2,3,1,13,0.707964602
Process25,2,2,1,2,2,3,2,14,0.548672566
Process25,2,2,1,2,2,3,3,15,0.518518519
Process25,2,2,1,2,3,0,0,10,0.684210526
Process25,2,2,1,2,3,0,1,11,0.273504274
Process25,2,2,1,2,3,0,2,12,0.371681416
Process25,2,2,1,2,3,0,3,13,0.324324324
Process25,2,2,1,2,3,1,0,11,0.603773585
Process25,2,2,1,2,3,1,1,12,0.464285714
Process25,2,2,1,2,3,1,2,13,0.368421053
Process25,2,2,1,2,3,1,3,14,0.265486726
Process25,2,2,1,2,3,2,0,12,0.722222222
Process25,2,2,1,2,3,2,1,13,0.403508772
Process25,2,2,1,2,3,2,2,14,0.363636364
Process25,2,2,1,2,3,2,3,15,0.438095238
Process25,2,2,1,2,3,3,0,13,0.524271845
Process25,2,2,1,2,3,3,1,14,0.466019417
Process25,2,2,1,2,3,3,2,15,0.392857143
Process25,2,2,1,2,3,3,3,16,0.563636364
Process25,2,2,1,3,0,0,0,8,0.5
Process25,2,2,1,3,0,0,1,9,0.4
Process25,2,2,1,3,0,0,2,10,0.472727273
Process25,2,2,1,3,0,0,3,11,0.293103448
Process25,2,2,1,3,0,1,0,9,0.654867257
Process25,2,2,1,3,0,1,1,10,0.277777778
Process25,2,2,1,3,0,1,2,11,0.407079646
Process25,2,2,1,3,0,1,3,12,0.36036036
Process25,2,2,1,3,0,2,0,10,0.438596491
Process25,2,2,1,3,0,2,1,11,0.4
Process25,2,2,1,3,0,2,2,12,0.323809524
Process25,2,2,1,3,0,2,3,13,0.290909091
Process25,2,2,1,3,0,3,0,11,0.579439252
Process25,2,2,1,3,0,3,1,12,0.353982301
Process25,2,2,1,3,0,3,2,13,0.607142857
Process25,2,2,1,3,0,3,3,14,0.411764706
Process25,2,2,1,3,1,0,0,9,0.58490566
Process25,2,2,1,3,1,0,1,10,0.288288288
Process25,2,2,1,3,1,0,2,11,0.277777778
Process25,2,2,1,3,1,0,3,12,0.260869565
Process25,2,2,1,3,1,1,0,10,0.660869565
Process25,2,2,1,3,1,1,1,11,0.448598131
Process25,2,2,1,3,1,1,2,12,0.333333333
Process25,2,2,1,3,1,1,3,13,0.388888889
Process25,2,2,1,3,1,2,0,11,0.660714286
Process25,2,2,1,3,1,2,1,12,0.324324324
Process25,2,2,1,3,1,2,2,13,0.481481481
Process25,2,2,1,3,1,2,3,14,0.274509804
Process25,2,2,1,3,1,3,0,12,0.490909091
Process25,2,2,1,3,1,3,1,13,0.342342342
Process25,2,2,1,3,1,3,2,14,0.574074074
Process25,2,2,1,3,1,3,3,15,0.384615385
Process25,2,2,1,3,2,0,0,10,0.386554622
Process25,2,2,1,3,2,0,1,11,0.383333333
Process25,2,2,1,3,2,0,2,12,0.298245614
Process25,2,2,1,3,2,0,3,13,0.431034483
Process25,2,2,1,3,2,1,0,11,0.522522523
Process25,2,2,1,3,2,1,1,12,0.517241379
Process25,2,2,1,3,2,1,2,13,0.431034483
Process25,2,2,1,3,2,1,3,14,0.320754717
Process25,2,2,1,3,2,2,0,12,0.482142857
Process25,2,2,1,3,2,2,1,13,0.548672566
Process25,2,2,1,3,2,2,2,14,0.452173913
Process25,2,2,1,3,2,2,3,15,0.368421053
Process25,2,2,1,3,2,3,0,13,0.601769912
Process25,2,2,1,3,2,3,1,14,0.556521739
Process25,2,2,1,3,2,3,2,15,0.285714286
Process25,2,2,1,3,2,3,3,16,0.317757009
Process25,2,2,1,3,3,0,0,11,0.411214953
Process25,2,2,1,3,3,0,1,12,0.543859649
Process25,2,2,1,3,3,0,2,13,0.322033898
Process25,2,2,1,3,3,0,3,14,0.427350427
Process25,2,2,1,3,3,1,0,12,0.694915254
Process25,2,2,1,3,3,1,1,13,0.41025641
Process25,2,2,1,3,3,1,2,14,0.385321101
Process25,2,2,1,3,3,1,3,15,0.310344828
Process25,2,2,1,3,3,2,0,13,0.747826087
Process25,2,2,1,3,3,2,1,14,0.485981308
Process25,2,2,1,3,3,2,2,15,0.385964912
Process25,2,2,1,3,3,2,3,16,0.495575221
Process25,2,2,1,3,3,3,0,14,0.612612613
Process25,2,2,1,3,3,3,1,15,0.396396396
Process25,2,2,1,3,3,3,2,16,0.342342342
Process25,2,2,1,3,3,3,3,17,0.2
Process25,2,2,2,0,0,0,0,6,0.807692308
Process25,2,2,2,0,0,0,1,7,0.352941176
Process25,2,2,2,0,0,0,2,8,0.412371134
Process25,2,2,2,0,0,0,3,9,0.489795918
Process25,2,2,2,0,0,1,0,7,0.854368932
Process25,2,2,2,0,0,1,1,8,0.577319588
Process25,2,2,2,0,0,1,2,9,0.383838384
Process25,2,2,2,0,0,1,3,10,0.67961165
Process25,2,2,2,0,0,2,0,8,0.823529412
Process25,2,2,2,0,0,2,1,9,0.571428571
Process25,2,2,2,0,0,2,2,10,0.448979592
Process25,2,2,2,0,0,2,3,11,0.412371134
Process25,2,2,2,0,0,3,0,9,0.87037037
Process25,2,2,2,0,0,3,1,10,0.489361702
Process25,2,2,2,0,0,3,2,11,0.376237624
Process25,2,2,2,0,0,3,3,12,0.4
Process25,2,2,2,0,1,0,0,7,0.807692308
Process25,2,2,2,0,1,0,1,8,0.490196078
Process25,2,2,2,0,1,0,2,9,0.461538462
Process25,2,2,2,0,1,0,3,10,0.375
Process25,2,2,2,0,1,1,0,8,0.819047619
Process25,2,2,2,0,1,1,1,9,0.825688073
Process25,2,2,2,0,1,1,2,10,0.490196078
Process25,2,2,2,0,1,1,3,11,0.395833333
Process25,2,2,2,0,1,2,0,9,0.849056604
Process25,2,2,2,0,1,2,1,10,0.819047619
Process25,2,2,2,0,1,2,2,11,0.666666667
Process25,2,2,2,0,1,2,3,12,0.358490566
Process25,2,2,2,0,1,3,0,10,0.762886598
Process25,2,2,2,0,1,3,1,11,0.725490196
Process25,2,2,2,0,1,3,2,12,0.660194175
Process25,2,2,2,0,1,3,3,13,0.4
Process25,2,2,2,0,2,0,0,8,0.8
Process25,2,2,2,0,2,0,1,9,0.547169811
Process25,2,2,2,0,2,0,2,10,0.560747664
Process25,2,2,2,0,2,0,3,11,0.36
Process25,2,2,2,0,2,1,0,9,0.833333333
Process25,2,2,2,0,2,1,1,10,0.767857143
Process25,2,2,2,0,2,1,2,11,0.485981308
Process25,2,2,2,0,2,1,3,12,0.3
Process25,2,2,2,0,2,2,0,10,0.712871287
Process25,2,2,2,0,2,2,1,11,0.596153846
Process25,2,2,2,0,2,2,2,12,0.468085106
Process25,2,2,2,0,2,2,3,13,0.46728972
Process25,2,2,2,0,2,3,0,11,0.833333333
Process25,2,2,2,0,2,3,1,12,0.587155963
Process25,2,2,2,0,2,3,2,13,0.474226804
Process25,2,2,2,0,2,3,3,14,0.54368932
Process25,2,2,2,0,3,0,0,9,0.833333333
Process25,2,2,2,0,3,0,1,10,0.641509434
Process25,2,2,2,0,3,0,2,11,0.438596491
Process25,2,2,2,0,3,0,3,12,0.684684685
Process25,2,2,2,0,3,1,0,10,0.793103448
Process25,2,2,2,0,3,1,1,11,0.509433962
Process25,2,2,2,0,3,1,2,12,0.471698113
Process25,2,2,2,0,3,1,3,13,0.351851852
Process25,2,2,2,0,3,2,0,11,0.846846847
Process25,2,2,2,0,3,2,1,12,0.509433962
Process25,2,2,2,0,3,2,2,13,0.509433962
Process25,2,2,2,0,3,2,3,14,0.532110092
Process25,2,2,2,0,3,3,0,12,0.851851852
Process25,2,2,2,0,3,3,1,13,0.622641509
Process25,2,2,2,0,3,3,2,14,0.476190476
Process25,2,2,2,0,3,3,3,15,0.396039604
Process25,2,2,2,1,0,0,0,7,0.653465347
Process25,2,2,2,1,0,0,1,8,0.515463918
Process25,2,2,2,1,0,0,2,9,0.563636364
Process25,2,2,2,1,0,0,3,10,0.368932039
Process25,2,2,2,1,0,1,0,8,0.673076923
Process25,2,2,2,1,0,1,1,9,0.450980392
Process25,2,2,2,1,0,1,2,10,0.648648649
Process25,2,2,2,1,0,1,3,11,0.356435644
Process25,2,2,2,1,0,2,0,9,0.547169811
Process25,2,2,2,1,0,2,1,10,0.513761468
Process25,2,2,2,1,0,2,2,11,0.654545455
Process25,2,2,2,1,0,2,3,12,0.356435644
Process25,2,2,2,1,0,3,0,10,0.830188679
Process25,2,2,2,1,0,3,1,11,0.596153846
Process25,2,2,2,1,0,3,2,12,0.26
Process25,2,2,2,1,0,3,3,13,0.40776699
Process25,2,2,2,1,1,0,0,8,0.673076923
Process25,2,2,2,1,1,0,1,9,0.618181818
Process25,2,2,2,1,1,0,2,10,0.37254902
Process25,2,2,2,1,1,0,3,11,0.296296296
Process25,2,2,2,1,1,1,0,9,0.576923077
Process25,2,2,2,1,1,1,1,10,0.558558559
Process25,2,2,2,1,1,1,2,11,0.4
Process25,2,2,2,1,1,1,3,12,0.423076923
Process25,2,2,2,1,1,2,0,10,0.742857143
Process25,2,2,2,1,1,2,1,11,0.495238095
Process25,2,2,2,1,1,2,2,12,0.419047619
Process25,2,2,2,1,1,2,3,13,0.330097087
Process25,2,2,2,1,1,3,0,11,0.453608247
Process25,2,2,2,1,1,3,1,12,0.60952381
Process25,2,2,2,1,1,3,2,13,0.346153846
Process25,2,2,2,1,1,3,3,14,0.326530612
Process25,2,2,2,1,2,0,0,9,0.588235294
Process25,2,2,2,1,2,0,1,10,0.504504505
Process25,2,2,2,1,2,0,2,11,0.418181818
Process25,2,2,2,1,2,0,3,12,0.320754717
Process25,2,2,2,1,2,1,0,10,0.528301887
Process25,2,2,2,1,2,1,1,11,0.514851485
Process25,2,2,2,1,2,1,2,12,0.560747664
Process25,2,2,2,1,2,1,3,13,0.560747664
Process25,2,2,2,1,2,2,0,11,0.740740741
Process25,2,2,2,1,2,2,1,12,0.571428571
Process25,2,2,2,1,2,2,2,13,0.407407407
Process25,2,2,2,1,2,2,3,14,0.257425743
Process25,2,2,2,1,2,3,0,12,0.80733945
Process25,2,2,2,1,2,3,1,13,0.475247525
Process25,2,2,2,1,2,3,2,14,0.450980392
Process25,2,2,2,1,2,3,3,15,0.408163265
Process25,2,2,2,1,3,0,0,10,0.588235294
Process25,2,2,2,1,3,0,1,11,0.547169811
Process25,2,2,2,1,3,0,2,12,0.545454545
Process25,2,2,2,1,3,0,3,13,0.495049505
Process25,2,2,2,1,3,1,0,11,0.846846847
Process25,2,2,2,1,3,1,1,12,0.408163265
Process25,2,2,2,1,3,1,2,13,0.301886792
Process25,2,2,2,1,3,1,3,14,0.288461538
Process25,2,2,2,1,3,2,0,12,0.623853211
Process25,2,2,2,1,3,2,1,13,0.490909091
Process25,2,2,2,1,3,2,2,14,0.5
Process25,2,2,2,1,3,2,3,15,0.290909091
Process25,2,2,2,1,3,3,0,13,0.759259259
Process25,2,2,2,1,3,3,1,14,0.452830189
Process25,2,2,2,1,3,3,2,15,0.504672897
Process25,2,2,2,1,3,3,3,16,0.217821782
Process25,2,2,2,2,0,0,0,8,0.404040404
Process25,2,2,2,2,0,0,1,9,0.425925926
Process25,2,2,2,2,0,0,2,10,0.293577982
Process25,2,2,2,2,0,0,3,11,0.365384615
Process25,2,2,2,2,0,1,0,9,0.727272727
Process25,2,2,2,2,0,1,1,10,0.603773585
Process25,2,2,2,2,0,1,2,11,0.377358491
Process25,2,2,2,2,0,1,3,12,0.326923077
Process25,2,2,2,2,0,2,0,10,0.422018349
Process25,2,2,2,2,0,2,1,11,0.566037736
Process25,2,2,2,2,0,2,2,12,0.462962963
Process25,2,2,2,2,0,2,3,13,0.19047619
Process25,2,2,2,2,0,3,0,11,0.466019417
Process25,2,2,2,2,0,3,1,12,0.356435644
Process25,2,2,2,2,0,3,2,13,0.255319149
Process25,2,2,2,2,0,3,3,14,0.280373832
Process25,2,2,2,2,1,0,0,9,0.666666667
Process25,2,2,2,2,1,0,1,10,0.396039604
Process25,2,2,2,2,1,0,2,11,0.230769231
Process25,2,2,2,2,1,0,3,12,0.301886792
Process25,2,2,2,2,1,1,0,10,0.446428571
Process25,2,2,2,2,1,1,1,11,0.582524272
Process25,2,2,2,2,1,1,2,12,0.419047619
Process25,2,2,2,2,1,1,3,13,0.288659794
Process25,2,2,2,2,1,2,0,11,0.495412844
Process25,2,2,2,2,1,2,1,12,0.672566372
Process25,2,2,2,2,1,2,2,13,0.36
Process25,2,2,2,2,1,2,3,14,0.326530612
Process25,2,2,2,2,1,3,0,12,0.646464646
Process25,2,2,2,2,1,3,1,13,0.291666667
Process25,2,2,2,2,1,3,2,14,0.194174757
Process25,2,2,2,2,1,3,3,15,0.518518519
Process25,2,2,2,2,2,0,0,10,0.857142857
Process25,2,2,2,2,2,0,1,11,0.485981308
Process25,2,2,2,2,2,0,2,12,0.672566372
Process25,2,2,2,2,2,0,3,13,0.36
Process25,2,2,2,2,2,1,0,11,0.828828829
Process25,2,2,2,2,2,1,1,12,0.432432432
Process25,2,2,2,2,2,1,2,13,0.288461538
Process25,2,2,2,2,2,1,3,14,0.339622642
Process25,2,2,2,2,2,2,0,12,0.436363636
Process25,2,2,2,2,2,2,1,13,0.540540541
Process25,2,2,2,2,2,2,2,14,0.412371134
Process25,2,2,2,2,2,2,3,15,0.388888889
Process25,2,2,2,2,2,3,0,13,0.756756757
Process25,2,2,2,2,2,3,1,14,0.654545455
Process25,2,2,2,2,2,3,2,15,0.666666667
Process25,2,2,2,2,2,3,3,16,0.212765957
Process25,2,2,2,2,3,0,0,11,0.608695652
Process25,2,2,2,2,3,0,1,12,0.557692308
Process25,2,2,2,2,3,0,2,13,0.235294118
Process25,2,2,2,2,3,0,3,14,0.178217822
Process25,2,2,2,2,3,1,0,12,0.648148148
Process25,2,2,2,2,3,1,1,13,0.392857143
Process25,2,2,2,2,3,1,2,14,0.347826087
Process25,2,2,2,2,3,1,3,15,0.310679612
Process25,2,2,2,2,3,2,0,13,0.615384615
Process25,2,2,2,2,3,2,1,14,0.411764706
Process25,2,2,2,2,3,2,2,15,0.304761905
Process25,2,2,2,2,3,2,3,16,0.233009709
Process25,2,2,2,2,3,3,0,14,0.566037736
Process25,2,2,2,2,3,3,1,15,0.316831683
Process25,2,2,2,2,3,3,2,16,0.352941176
Process25,2,2,2,2,3,3,3,17,0.230769231
Process25,2,2,2,3,0,0,0,9,0.464646465
Process25,2,2,2,3,0,0,1,10,0.555555556
Process25,2,2,2,3,0,0,2,11,0.285714286
Process25,2,2,2,3,0,0,3,12,0.333333333
Process25,2,2,2,3,0,1,0,10,0.625
Process25,2,2,2,3,0,1,1,11,0.537037037
Process25,2,2,2,3,0,1,2,12,0.388888889
Process25,2,2,2,3,0,1,3,13,0.18
Process25,2,2,2,3,0,2,0,11,0.481481481
Process25,2,2,2,3,0,2,1,12,0.471698113
Process25,2,2,2,3,0,2,2,13,0.412371134
Process25,2,2,2,3,0,2,3,14,0.339285714
Process25,2,2,2,3,0,3,0,12,0.46728972
Process25,2,2,2,3,0,3,1,13,0.46728972
Process25,2,2,2,3,0,3,2,14,0.365384615
Process25,2,2,2,3,0,3,3,15,0.257425743
Process25,2,2,2,3,1,0,0,10,0.628571429
Process25,2,2,2,3,1,0,1,11,0.444444444
Process25,2,2,2,3,1,0,2,12,0.396396396
Process25,2,2,2,3,1,0,3,13,0.352941176
Process25,2,2,2,3,1,1,0,11,0.407079646
Process25,2,2,2,3,1,1,1,12,0.361904762
Process25,2,2,2,3,1,1,2,13,0.339622642
Process25,2,2,2,3,1,1,3,14,0.375
Process25,2,2,2,3,1,2,0,12,0.448598131
Process25,2,2,2,3,1,2,1,13,0.327272727
Process25,2,2,2,3,1,2,2,14,0.423076923
Process25,2,2,2,3,1,2,3,15,0.26
Process25,2,2,2,3,1,3,0,13,0.513761468
Process25,2,2,2,3,1,3,1,14,0.565656566
Process25,2,2,2,3,1,3,2,15,0.4
Process25,2,2,2,3,1,3,3,16,0.392523364
Process25,2,2,2,3,2,0,0,11,0.52991453
Process25,2,2,2,3,2,0,1,12,0.361904762
Process25,2,2,2,3,2,0,2,13,0.301886792
Process25,2,2,2,3,2,0,3,14,0.433962264
Process25,2,2,2,3,2,1,0,12,0.817391304
Process25,2,2,2,3,2,1,1,13,0.61682243
Process25,2,2,2,3,2,1,2,14,0.363636364
Process25,2,2,2,3,2,1,3,15,0.5
Process25,2,2,2,3,2,2,0,13,0.205607477
Process25,2,2,2,3,2,2,1,14,0.455445545
Process25,2,2,2,3,2,2,2,15,0.342342342
Process25,2,2,2,3,2,2,3,16,0.262626263
Process25,2,2,2,3,2,3,0,14,0.552380952
Process25,2,2,2,3,2,3,1,15,0.291262136
Process25,2,2,2,3,2,3,2,16,0.23853211
Process25,2,2,2,3,2,3,3,17,0.259259259
Process25,2,2,2,3,3,0,0,12,0.556521739
Process25,2,2,2,3,3,0,1,13,0.419047619
Process25,2,2,2,3,3,0,2,14,0.378378378
Process25,2,2,2,3,3,0,3,15,0.288461538
Process25,2,2,2,3,3,1,0,13,0.535714286
Process25,2,2,2,3,3,1,1,14,0.458715596
Process25,2,2,2,3,3,1,2,15,0.345454545
Process25,2,2,2,3,3,1,3,16,0.336448598
Process25,2,2,2,3,3,2,0,14,0.607142857
Process25,2,2,2,3,3,2,1,15,0.293577982
Process25,2,2,2,3,3,2,2,16,0.363636364
Process25,2,2,2,3,3,2,3,17,0.283018868
Process25,2,2,2,3,3,3,0,15,0.6
Process25,2,2,2,3,3,3,1,16,0.363636364
Process25,2,2,2,3,3,3,2,17,0.185185185
Process25,2,2,2,3,3,3,3,18,0.262626263
Process25,2,2,3,0,0,0,0,7,0.703296703
Process25,2,2,3,0,0,0,1,8,0.773584906
Process25,2,2,3,0,0,0,2,9,0.528301887
Process25,2,2,3,0,0,0,3,10,0.24
Process25,2,2,3,0,0,1,0,8,0.796116505
Process25,2,2,3,0,0,1,1,9,0.435643564
Process25,2,2,3,0,0,1,2,10,0.52
Process25,2,2,3,0,0,1,3,11,0.387755102
Process25,2,2,3,0,0,2,0,9,0.762886598
Process25,2,2,3,0,0,2,1,10,0.576923077
Process25,2,2,3,0,0,2,2,11,0.514851485
Process25,2,2,3,0,0,2,3,12,0.543478261
Process25,2,2,3,0,0,3,0,10,0.674157303
Process25,2,2,3,0,0,3,1,11,0.514851485
Process25,2,2,3,0,0,3,2,12,0.4
Process25,2,2,3,0,0,3,3,13,0.404040404
Process25,2,2,3,0,1,0,0,8,0.74
Process25,2,2,3,0,1,0,1,9,0.489795918
Process25,2,2,3,0,1,0,2,10,0.351648352
Process25,2,2,3,0,1,0,3,11,0.268041237
Process25,2,2,3,0,1,1,0,9,0.761904762
Process25,2,2,3,0,1,1,1,10,0.612244898
Process25,2,2,3,0,1,1,2,11,0.355555556
Process25,2,2,3,0,1,1,3,12,0.415841584
Process25,2,2,3,0,1,2,0,10,0.590909091
Process25,2,2,3,0,1,2,1,11,0.547169811
Process25,2,2,3,0,1,2,2,12,0.329896907
Process25,2,2,3,0,1,2,3,13,0.428571429
Process25,2,2,3,0,1,3,0,11,0.91588785
Process25,2,2,3,0,1,3,1,12,0.47826087
Process25,2,2,3,0,1,3,2,13,0.326086957
Process25,2,2,3,0,1,3,3,14,0.322580645
Process25,2,2,3,0,2,0,0,9,0.867924528
Process25,2,2,3,0,2,0,1,10,0.579439252
Process25,2,2,3,0,2,0,2,11,0.518518519
Process25,2,2,3,0,2,0,3,12,0.424242424
Process25,2,2,3,0,2,1,0,10,0.666666667
Process25,2,2,3,0,2,1,1,11,0.515463918
Process25,2,2,3,0,2,1,2,12,0.391752577
Process25,2,2,3,0,2,1,3,13,0.448979592
Process25,2,2,3,0,2,2,0,11,0.708333333
Process25,2,2,3,0,2,2,1,12,0.672897196
Process25,2,2,3,0,2,2,2,13,0.71559633
Process25,2,2,3,0,2,2,3,14,0.373831776
Process25,2,2,3,0,2,3,0,12,0.783505155
Process25,2,2,3,0,2,3,1,13,0.591836735
Process25,2,2,3,0,2,3,2,14,0.571428571
Process25,2,2,3,0,2,3,3,15,0.442307692
Process25,2,2,3,0,3,0,0,10,0.652631579
Process25,2,2,3,0,3,0,1,11,0.489795918
Process25,2,2,3,0,3,0,2,12,0.489795918
Process25,2,2,3,0,3,0,3,13,0.319148936
Process25,2,2,3,0,3,1,0,11,0.673469388
Process25,2,2,3,0,3,1,1,12,0.505050505
Process25,2,2,3,0,3,1,2,13,0.601941748
Process25,2,2,3,0,3,1,3,14,0.288659794
Process25,2,2,3,0,3,2,0,12,0.666666667
Process25,2,2,3,0,3,2,1,13,0.688172043
Process25,2,2,3,0,3,2,2,14,0.430107527
Process25,2,2,3,0,3,2,3,15,0.330097087
Process25,2,2,3,0,3,3,0,13,0.586956522
Process25,2,2,3,0,3,3,1,14,0.485436893
Process25,2,2,3,0,3,3,2,15,0.571428571
Process25,2,2,3,0,3,3,3,16,0.660377358
Process25,2,2,3,1,0,0,0,8,0.526315789
Process25,2,2,3,1,0,0,1,9,0.352941176
Process25,2,2,3,1,0,0,2,10,0.490196078
Process25,2,2,3,1,0,0,3,11,0.282828283
Process25,2,2,3,1,0,1,0,9,0.574257426
Process25,2,2,3,1,0,1,1,10,0.5
Process25,2,2,3,1,0,1,2,11,0.4
Process25,2,2,3,1,0,1,3,12,0.306122449
Process25,2,2,3,1,0,2,0,10,0.588235294
Process25,2,2,3,1,0,2,1,11,0.550458716
Process25,2,2,3,1,0,2,2,12,0.4375
Process25,2,2,3,1,0,2,3,13,0.347826087
Process25,2,2,3,1,0,3,0,11,0.727272727
Process25,2,2,3,1,0,3,1,12,0.54368932
Process25,2,2,3,1,0,3,2,13,0.485436893
Process25,2,2,3,1,0,3,3,14,0.430107527
Process25,2,2,3,1,1,0,0,9,0.788990826
Process25,2,2,3,1,1,0,1,10,0.469387755
Process25,2,2,3,1,1,0,2,11,0.571428571
Process25,2,2,3,1,1,0,3,12,0.206185567
Process25,2,2,3,1,1,1,0,10,0.776699029
Process25,2,2,3,1,1,1,1,11,0.549019608
Process25,2,2,3,1,1,1,2,12,0.444444444
Process25,2,2,3,1,1,1,3,13,0.206185567
Process25,2,2,3,1,1,2,0,11,0.601941748
Process25,2,2,3,1,1,2,1,12,0.470588235
Process25,2,2,3,1,1,2,2,13,0.40776699
Process25,2,2,3,1,1,2,3,14,0.391304348
Process25,2,2,3,1,1,3,0,12,0.589473684
Process25,2,2,3,1,1,3,1,13,0.552380952
Process25,2,2,3,1,1,3,2,14,0.510204082
Process25,2,2,3,1,1,3,3,15,0.24
Process25,2,2,3,1,2,0,0,10,0.47311828
Process25,2,2,3,1,2,0,1,11,0.469387755
Process25,2,2,3,1,2,0,2,12,0.354166667
Process25,2,2,3,1,2,0,3,13,0.202020202
Process25,2,2,3,1,2,1,0,11,0.571428571
Process25,2,2,3,1,2,1,1,12,0.396039604
Process25,2,2,3,1,2,1,2,13,0.448598131
Process25,2,2,3,1,2,1,3,14,0.307692308
Process25,2,2,3,1,2,2,0,12,0.815533981
Process25,2,2,3,1,2,2,1,13,0.5
Process25,2,2,3,1,2,2,2,14,0.387755102
Process25,2,2,3,1,2,2,3,15,0.527272727
Process25,2,2,3,1,2,3,0,13,0.796116505
Process25,2,2,3,1,2,3,1,14,0.475247525
Process25,2,2,3,1,2,3,2,15,0.54
Process25,2,2,3,1,2,3,3,16,0.542056075
Process25,2,2,3,1,3,0,0,11,0.654205607
Process25,2,2,3,1,3,0,1,12,0.384615385
Process25,2,2,3,1,3,0,2,13,0.429906542
Process25,2,2,3,1,3,0,3,14,0.336842105
Process25,2,2,3,1,3,1,0,12,0.479166667
Process25,2,2,3,1,3,1,1,13,0.382978723
Process25,2,2,3,1,3,1,2,14,0.392156863
Process25,2,2,3,1,3,1,3,15,0.344086022
Process25,2,2,3,1,3,2,0,13,0.673267327
Process25,2,2,3,1,3,2,1,14,0.524271845
Process25,2,2,3,1,3,2,2,15,0.377358491
Process25,2,2,3,1,3,2,3,16,0.303030303
Process25,2,2,3,1,3,3,0,14,0.747663551
Process25,2,2,3,1,3,3,1,15,0.520833333
Process25,2,2,3,1,3,3,2,16,0.245283019
Process25,2,2,3,1,3,3,3,17,0.252631579
Process25,2,2,3,2,0,0,0,9,0.514851485
Process25,2,2,3,2,0,0,1,10,0.365384615
Process25,2,2,3,2,0,0,2,11,0.395833333
Process25,2,2,3,2,0,0,3,12,0.446601942
Process25,2,2,3,2,0,1,0,10,0.568627451
Process25,2,2,3,2,0,1,1,11,0.42
Process25,2,2,3,2,0,1,2,12,0.330097087
Process25,2,2,3,2,0,1,3,13,0.299065421
Process25,2,2,3,2,0,2,0,11,0.568627451
Process25,2,2,3,2,0,2,1,12,0.571428571
Process25,2,2,3,2,0,2,2,13,0.563636364
Process25,2,2,3,2,0,2,3,14,0.470588235
Process25,2,2,3,2,0,3,0,12,0.452830189
Process25,2,2,3,2,0,3,1,13,0.595744681
Process25,2,2,3,2,0,3,2,14,0.47311828
