model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,,
Process101,0,0,1,0,0,1,2,4,0.720720721,0.720720721,0.919473684,0.900428266,0.5975,,,
Process101,0,0,1,0,0,1,3,5,0.742857143,0.742857143,0.893733489,0.901531729,0.6325,,,
Process101,0,0,1,0,0,2,0,3,0.972972973,0.972972973,0.961688312,0.981230448,0.6475,,,
Process101,0,0,1,0,0,2,1,4,0.882882883,0.882882883,0.930170455,0.949152542,0.6175,,,
Process101,0,0,1,0,0,2,2,5,0.838095238,0.838095238,0.915442194,0.935414424,0.5875,,,
Process101,0,0,1,0,0,2,3,6,0.673076923,0.673076923,0.880334928,0.876940133,0.5425,,,
Process101,0,0,1,0,0,3,0,4,0.893203883,0.893203883,0.938831169,0.955080214,0.6625,,,
Process101,0,0,1,0,0,3,1,5,0.864864865,0.864864865,0.949558824,0.95302714,0.645,,,
Process101,0,0,1,0,0,3,2,6,0.882352941,0.882352941,0.929545455,0.951716738,0.54,,,
Process101,0,0,1,0,0,3,3,7,0.733944954,0.733944954,0.920902256,0.906852248,0.4625,,,
Process101,0,0,1,0,1,0,0,2,0.991150442,0.991150442,0.969545455,0.987564767,0.7725,,,
Process101,0,0,1,0,1,0,1,3,0.849557522,0.849557522,0.791521925,0.936238045,0.565,,,
Process101,0,0,1,0,1,0,2,4,0.690265487,0.690265487,0.820909091,0.875273523,0.58,,,
Process101,0,0,1,0,1,0,3,5,0.738738739,0.738738739,0.891902597,0.895652174,0.485,,,
Process101,0,0,1,0,1,1,0,3,0.954954955,0.954954955,0.886688312,0.974895397,0.5775,,,
Process101,0,0,1,0,1,1,1,4,0.917431193,0.917431193,0.878181818,0.961985216,0.72,,,
Process101,0,0,1,0,1,1,2,5,0.785714286,0.785714286,0.90381446,0.912809473,0.5475,,,
Process101,0,0,1,0,1,1,3,6,0.71559633,0.71559633,0.762486631,0.888402626,0.5325,,,
Process101,0,0,1,0,1,2,0,4,0.945454545,0.945454545,0.949831169,0.971668416,0.57,,,
Process101,0,0,1,0,1,2,1,5,0.825688073,0.825688073,0.919767677,0.929184549,0.635,,,
Process101,0,0,1,0,1,2,2,6,0.859813084,0.859813084,0.925878788,0.942245989,0.655,,,
Process101,0,0,1,0,1,2,3,7,0.759259259,0.759259259,0.767819139,0.905434783,0.6025,,,
Process101,0,0,1,0,1,3,0,5,0.935779817,0.935779817,0.945164502,0.968421053,0.5125,,,
Process101,0,0,1,0,1,3,1,6,0.774774775,0.774774775,0.831326831,0.909287257,0.5275,,,
Process101,0,0,1,0,1,3,2,7,0.838095238,0.838095238,0.914786096,0.935414424,0.545,,,
Process101,0,0,1,0,1,3,3,8,0.618181818,0.618181818,0.828211144,0.862445415,0.52,,,
Process101,0,0,1,0,2,0,0,3,0.964285714,0.964285714,0.891688312,0.97810219,0.665,,,
Process101,0,0,1,0,2,0,1,4,0.857142857,0.857142857,0.793221925,0.939426142,0.5975,,,
Process101,0,0,1,0,2,0,2,5,0.821428571,0.821428571,0.793402597,0.926203209,0.5675,,,
Process101,0,0,1,0,2,0,3,6,0.754716981,0.754716981,0.826061292,0.905125409,0.545,,,
Process101,0,0,1,0,2,1,0,4,0.955752212,0.955752212,0.827354978,0.974973931,0.7125,,,
Process101,0,0,1,0,2,1,1,5,0.882882883,0.882882883,0.864034091,0.949152542,0.74,,,
Process101,0,0,1,0,2,1,2,6,0.836363636,0.836363636,0.918439572,0.932620321,0.6075,,,
Process101,0,0,1,0,2,1,3,7,0.584070796,0.584070796,0.736390374,0.832589286,0.465,,,
Process101,0,0,1,0,2,2,0,5,0.982142857,0.982142857,0.964545455,0.984407484,0.785,,,
Process101,0,0,1,0,2,2,1,6,0.880733945,0.880733945,0.935212121,0.948990436,0.72,,,
Process101,0,0,1,0,2,2,2,7,0.821428571,0.821428571,0.78533731,0.926203209,0.635,,,
Process101,0,0,1,0,2,2,3,8,0.691588785,0.691588785,0.710576923,0.892972973,0.435,,,
Process101,0,0,1,0,2,3,0,6,0.936936937,0.936936937,0.825974026,0.968520462,0.5775,,,
Process101,0,0,1,0,2,3,1,7,0.781818182,0.781818182,0.771334928,0.912526998,0.545,,,
Process101,0,0,1,0,2,3,2,8,0.756756757,0.756756757,0.797777778,0.913829787,0.5475,,,
Process101,0,0,1,0,2,3,3,9,0.6,0.6,0.738579545,0.842633929,0.535,,,
Process101,0,0,1,0,3,0,0,4,0.947368421,0.947368421,0.883563312,0.971845673,0.49,,,
Process101,0,0,1,0,3,0,1,5,0.879310345,0.879310345,0.73188845,0.946315789,0.6125,,,
Process101,0,0,1,0,3,0,2,6,0.857142857,0.857142857,0.799545455,0.939426142,0.4925,,,
Process101,0,0,1,0,3,0,3,7,0.752293578,0.752293578,0.69993007,0.902173913,0.52,,,
Process101,0,0,1,0,3,1,0,5,0.955752212,0.955752212,0.761688312,0.974973931,0.725,,,
Process101,0,0,1,0,3,1,1,6,0.810810811,0.810810811,0.839056566,0.922746781,0.5325,,,
Process101,0,0,1,0,3,1,2,7,0.702702703,0.702702703,0.884545455,0.881838074,0.6175,,,
Process101,0,0,1,0,3,1,3,8,0.612612613,0.612612613,0.741354711,0.846496107,0.375,,,
Process101,0,0,1,0,3,2,0,6,0.946428571,0.946428571,0.912095238,0.981500514,0.7175,,,
Process101,0,0,1,0,3,2,1,7,0.839285714,0.839285714,0.849121925,0.932835821,0.63,,,
Process101,0,0,1,0,3,2,2,8,0.761061947,0.761061947,0.767494172,0.902807775,0.5725,,,
Process101,0,0,1,0,3,2,3,9,0.754385965,0.754385965,0.702402597,0.899568035,0.7,,,
Process101,0,0,1,0,3,3,0,7,0.938053097,0.938053097,0.754497835,0.968619247,0.6675,,,
Process101,0,0,1,0,3,3,1,8,0.767857143,0.767857143,0.837598193,0.906047516,0.645,,,
Process101,0,0,1,0,3,3,2,9,0.666666667,0.666666667,0.678939394,0.86784141,0.415,,,
Process101,0,0,1,0,3,3,3,10,0.732142857,0.732142857,0.791571429,0.903948773,0.4375,,,
Process101,0,0,1,1,0,0,0,2,0.892857143,0.892857143,0.908586957,0.944157187,0.69,,,
Process101,0,0,1,1,0,0,1,3,0.785046729,0.785046729,0.87673913,0.907741251,0.53,,,
Process101,0,0,1,1,0,0,2,4,0.696428571,0.696428571,0.85823913,0.871520343,0.5075,,,
Process101,0,0,1,1,0,0,3,5,0.719298246,0.719298246,0.86083004,0.878723404,0.4575,,,
Process101,0,0,1,1,0,1,0,3,0.875,0.875,0.90048913,0.937759336,0.615,,,
Process101,0,0,1,1,0,1,1,4,0.880733945,0.880733945,0.90923913,0.940686785,0.72,,,
Process101,0,0,1,1,0,1,2,5,0.778761062,0.778761062,0.874354515,0.902002107,0.5725,,,
Process101,0,0,1,1,0,1,3,6,0.45045045,0.45045045,0.848048513,0.788778878,0.4,,,
Process101,0,0,1,1,0,2,0,4,0.875,0.875,0.899872123,0.937759336,0.685,,,
Process101,0,0,1,1,0,2,1,5,0.839285714,0.839285714,0.891315601,0.924843424,0.5525,,,
Process101,0,0,1,1,0,2,2,6,0.666666667,0.666666667,0.878869565,0.873015873,0.5925,,,
Process101,0,0,1,1,0,2,3,7,0.654545455,0.654545455,0.877353436,0.869426752,0.515,,,
Process101,0,0,1,1,0,3,0,5,0.890909091,0.890909091,0.90742029,0.943983402,0.6825,,,
Process101,0,0,1,1,0,3,1,6,0.839285714,0.839285714,0.914610742,0.935384615,0.61,,,
Process101,0,0,1,1,0,3,2,7,0.745454545,0.745454545,0.897869565,0.902821317,0.605,,,
Process101,0,0,1,1,0,3,3,8,0.678899083,0.678899083,0.853428786,0.867456897,0.515,,,
Process101,0,0,1,1,1,0,0,3,0.928571429,0.928571429,0.923695652,0.956834532,0.5975,,,
Process101,0,0,1,1,1,0,1,4,0.807017544,0.807017544,0.753662207,0.912041885,0.6575,,,
Process101,0,0,1,1,1,0,2,5,0.714285714,0.714285714,0.859596273,0.878335112,0.5175,,,
Process101,0,0,1,1,1,0,3,6,0.685185185,0.685185185,0.788355672,0.870689655,0.5025,,,
Process101,0,0,1,1,1,1,0,4,0.946428571,0.946428571,0.926284585,0.963114754,0.6425,,,
Process101,0,0,1,1,1,1,1,5,0.792792793,0.792792793,0.877212815,0.908324552,0.555,,,
Process101,0,0,1,1,1,1,2,6,0.720720721,0.720720721,0.86235619,0.88153682,0.515,,,
Process101,0,0,1,1,1,1,3,7,0.713043478,0.713043478,0.757766117,0.887147335,0.5125,,,
Process101,0,0,1,1,1,2,0,5,0.938053097,0.938053097,0.798557312,0.960040984,0.64,,,
Process101,0,0,1,1,1,2,1,6,0.828828829,0.828828829,0.82148913,0.921465969,0.535,,,
Process101,0,0,1,1,1,2,2,7,0.789473684,0.789473684,0.836980676,0.916408669,0.7,,,
Process101,0,0,1,1,1,2,3,8,0.648648649,0.648648649,0.873596838,0.866242038,0.5175,,,
Process101,0,0,1,1,1,3,0,6,0.935779817,0.935779817,0.925310559,0.959793814,0.72,,,
Process101,0,0,1,1,1,3,1,7,0.785714286,0.785714286,0.749909065,0.90516333,0.5625,,,
Process101,0,0,1,1,1,3,2,8,0.678571429,0.678571429,0.723233383,0.864661654,0.565,,,
Process101,0,0,1,1,1,3,3,9,0.654545455,0.654545455,0.875536232,0.869426752,0.4675,,,
Process101,0,0,1,1,2,0,0,4,0.894736842,0.894736842,0.711682312,0.944329897,0.65,,,
Process101,0,0,1,1,2,0,1,5,0.896551724,0.896551724,0.711578703,0.944501542,0.6125,,,
Process101,0,0,1,1,2,0,2,6,0.743362832,0.743362832,0.893226708,0.9,0.58,,,
Process101,0,0,1,1,2,0,3,7,0.648648649,0.648648649,0.875960474,0.866242038,0.4225,,,
Process101,0,0,1,1,2,1,0,5,0.859649123,0.859649123,0.83066413,0.93153527,0.635,,,
Process101,0,0,1,1,2,1,1,6,0.890909091,0.890909091,0.936,0.95412844,0.685,,,
Process101,0,0,1,1,2,1,2,7,0.743362832,0.743362832,0.799746793,0.888653234,0.485,,,
Process101,0,0,1,1,2,1,3,8,0.666666667,0.666666667,0.750224404,0.870253165,0.54,,,
Process101,0,0,1,1,2,2,0,6,0.877192982,0.877192982,0.77298913,0.93795243,0.6175,,,
Process101,0,0,1,1,2,2,1,7,0.785714286,0.785714286,0.877850242,0.90516333,0.505,,,
Process101,0,0,1,1,2,2,2,8,0.631578947,0.631578947,0.674411232,0.856687898,0.4475,,,
Process101,0,0,1,1,2,2,3,9,0.735849057,0.735849057,0.66696266,0.890792291,0.4375,,,
Process101,0,0,1,1,2,3,0,7,0.902654867,0.902654867,0.808085474,0.957446809,0.59,,,
Process101,0,0,1,1,2,3,1,8,0.777777778,0.777777778,0.74416266,0.904559915,0.445,,,
Process101,0,0,1,1,2,3,2,9,0.714285714,0.714285714,0.758940994,0.889937107,0.5275,,,
Process101,0,0,1,1,2,3,3,10,0.788990826,0.788990826,0.74923913,0.908033827,0.6025,,,
Process101,0,0,1,1,3,0,0,5,0.948275862,0.948275862,0.861617918,0.963340122,0.77,,,
Process101,0,0,1,1,3,0,1,6,0.786324786,0.786324786,0.68053913,0.902617801,0.65,,,
Process101,0,0,1,1,3,0,2,7,0.700854701,0.700854701,0.79223913,0.869148936,0.44,,,
Process101,0,0,1,1,3,0,3,8,0.666666667,0.666666667,0.754751918,0.867507886,0.5375,,,
Process101,0,0,1,1,3,1,0,6,0.929824561,0.929824561,0.858695652,0.956967213,0.715,,,
Process101,0,0,1,1,3,1,1,7,0.8,0.8,0.811820102,0.908900524,0.6025,,,
Process101,0,0,1,1,3,1,2,8,0.730434783,0.730434783,0.796635682,0.882290562,0.5625,,,
Process101,0,0,1,1,3,1,3,9,0.684210526,0.684210526,0.656544325,0.86509636,0.445,,,
Process101,0,0,1,1,3,2,0,7,0.877192982,0.877192982,0.83398977,0.93795243,0.58,,,
Process101,0,0,1,1,3,2,1,8,0.814159292,0.814159292,0.688915601,0.915183246,0.5175,,,
Process101,0,0,1,1,3,2,2,9,0.732142857,0.732142857,0.695552105,0.896551724,0.43,,,
Process101,0,0,1,1,3,2,3,10,0.654545455,0.654545455,0.718037832,0.857297297,0.5,,,
Process101,0,0,1,1,3,3,0,8,0.846846847,0.846846847,0.891297954,0.927974948,0.3525,,,
Process101,0,0,1,1,3,3,1,9,0.859649123,0.859649123,0.803843924,0.941896024,0.69,,,
Process101,0,0,1,1,3,3,2,10,0.625,0.625,0.678680023,0.856230032,0.51,,,
Process101,0,0,1,1,3,3,3,11,0.584070796,0.584070796,0.795661232,0.839228296,0.48,,,
Process101,0,0,1,2,0,0,0,3,0.902654867,0.902654867,0.889206522,0.939393939,0.675,,,
Process101,0,0,1,2,0,0,1,4,0.754385965,0.754385965,0.873994253,0.896236012,0.4725,,,
Process101,0,0,1,2,0,0,2,5,0.702702703,0.702702703,0.834798094,0.867924528,0.4925,,,
Process101,0,0,1,2,0,0,3,6,0.555555556,0.555555556,0.807,0.815533981,0.3775,,,
Process101,0,0,1,2,0,1,0,4,0.892857143,0.892857143,0.884539855,0.936170213,0.525,,,
Process101,0,0,1,2,0,1,1,5,0.767857143,0.767857143,0.850138889,0.891304348,0.605,,,
Process101,0,0,1,2,0,1,2,6,0.719298246,0.719298246,0.842540323,0.871875,0.6375,,,
Process101,0,0,1,2,0,1,3,7,0.578947368,0.578947368,0.81254156,0.817307692,0.4875,,,
Process101,0,0,1,2,0,2,0,5,0.902654867,0.902654867,0.891264493,0.939393939,0.71,,,
Process101,0,0,1,2,0,2,1,6,0.702702703,0.702702703,0.842910342,0.867924528,0.495,,,
Process101,0,0,1,2,0,2,2,7,0.732142857,0.732142857,0.839896617,0.878125,0.45,,,
Process101,0,0,1,2,0,2,3,8,0.509433962,0.509433962,0.799825269,0.800653595,0.33,,,
Process101,0,0,1,2,0,3,0,6,0.803571429,0.803571429,0.857924208,0.904320988,0.6175,,,
Process101,0,0,1,2,0,3,1,7,0.884955752,0.884955752,0.912566667,0.943227092,0.6575,,,
Process101,0,0,1,2,0,3,2,8,0.545454545,0.545454545,0.808154762,0.809061489,0.4775,,,
Process101,0,0,1,2,0,3,3,9,0.666666667,0.666666667,0.830206443,0.857142857,0.6,,,
Process101,0,0,1,2,1,0,0,4,0.821428571,0.821428571,0.799891026,0.910769231,0.6425,,,
Process101,0,0,1,2,1,0,1,5,0.706896552,0.706896552,0.765340909,0.865625,0.51,,,
Process101,0,0,1,2,1,0,2,6,0.736842105,0.736842105,0.84075,0.878504673,0.515,,,
Process101,0,0,1,2,1,0,3,7,0.660869565,0.660869565,0.723521505,0.86053719,0.6075,,,
Process101,0,0,1,2,1,1,0,5,0.852173913,0.852173913,0.804044118,0.920731707,0.655,,,
Process101,0,0,1,2,1,1,1,6,0.852173913,0.852173913,0.870626471,0.920731707,0.625,,,
Process101,0,0,1,2,1,1,2,7,0.707964602,0.707964602,0.835297619,0.868338558,0.56,,,
Process101,0,0,1,2,1,1,3,8,0.648648649,0.648648649,0.822916667,0.847619048,0.43,,,
Process101,0,0,1,2,1,2,0,6,0.859649123,0.859649123,0.875661765,0.923780488,0.67,,,
Process101,0,0,1,2,1,2,1,7,0.782608696,0.782608696,0.884288371,0.905965622,0.35,,,
Process101,0,0,1,2,1,2,2,8,0.702702703,0.702702703,0.834027778,0.867924528,0.5025,,,
Process101,0,0,1,2,1,2,3,9,0.504347826,0.504347826,0.829450948,0.799149841,0.525,,,
Process101,0,0,1,2,1,3,0,7,0.846846847,0.846846847,0.871875,0.920245399,0.585,,,
Process101,0,0,1,2,1,3,1,8,0.789473684,0.789473684,0.881944444,0.908998989,0.5975,,,
Process101,0,0,1,2,1,3,2,9,0.684684685,0.684684685,0.857287356,0.872933884,0.62,,,
Process101,0,0,1,2,1,3,3,10,0.558558559,0.558558559,0.834206192,0.825765576,0.4125,,,
Process101,0,0,1,2,2,0,0,5,0.827586207,0.827586207,0.671298077,0.911314985,0.5875,,,
Process101,0,0,1,2,2,0,1,6,0.769230769,0.769230769,0.781550752,0.888888889,0.59,,,
Process101,0,0,1,2,2,0,2,7,0.643478261,0.643478261,0.825397727,0.841772152,0.4425,,,
Process101,0,0,1,2,2,0,3,8,0.576271186,0.576271186,0.769484314,0.824267782,0.4375,,,
Process101,0,0,1,2,2,1,0,6,0.831858407,0.831858407,0.74,0.914110429,0.6325,,,
Process101,0,0,1,2,2,1,1,7,0.810810811,0.810810811,0.666875,0.907407407,0.5125,,,
Process101,0,0,1,2,2,1,2,8,0.706896552,0.706896552,0.766479885,0.865625,0.555,,,
Process101,0,0,1,2,2,1,3,9,0.556521739,0.556521739,0.768409091,0.82,0.53,,,
Process101,0,0,1,2,2,2,0,7,0.839285714,0.839285714,0.799165601,0.917177914,0.5125,,,
Process101,0,0,1,2,2,2,1,8,0.724137931,0.724137931,0.866866157,0.883673469,0.5525,,,
Process101,0,0,1,2,2,2,2,9,0.626086957,0.626086957,0.755295455,0.834920635,0.48,,,
Process101,0,0,1,2,2,2,3,10,0.689655172,0.689655172,0.789956989,0.87063655,0.27,,,
Process101,0,0,1,2,2,3,0,8,0.824561404,0.824561404,0.667426471,0.911042945,0.5225,,,
Process101,0,0,1,2,2,3,1,9,0.678571429,0.678571429,0.827873377,0.858044164,0.525,,,
Process101,0,0,1,2,2,3,2,10,0.666666667,0.666666667,0.658123109,0.866321244,0.5875,,,
Process101,0,0,1,2,2,3,3,11,0.571428571,0.571428571,0.686073529,0.816720257,0.465,,,
Process101,0,0,1,2,3,0,0,6,0.75862069,0.75862069,0.652996032,0.885448916,0.5125,,,
Process101,0,0,1,2,3,0,1,7,0.707964602,0.707964602,0.765138889,0.868338558,0.5175,,,
Process101,0,0,1,2,3,0,2,8,0.717948718,0.717948718,0.711146552,0.869158879,0.5575,,,
Process101,0,0,1,2,3,0,3,9,0.642857143,0.642857143,0.75487069,0.844444444,0.415,,,
Process101,0,0,1,2,3,1,0,7,0.869565217,0.869565217,0.680635027,0.927051672,0.635,,,
Process101,0,0,1,2,3,1,1,8,0.672566372,0.672566372,0.635407895,0.85488959,0.4275,,,
Process101,0,0,1,2,3,1,2,9,0.666666667,0.666666667,0.655456989,0.860968074,0.535,,,
Process101,0,0,1,2,3,1,3,10,0.568807339,0.568807339,0.740423913,0.819354839,0.46,,,
Process101,0,0,1,2,3,2,0,8,0.834782609,0.834782609,0.820277778,0.924849699,0.555,,,
Process101,0,0,1,2,3,2,1,9,0.814159292,0.814159292,0.821516667,0.918346774,0.5375,,,
Process101,0,0,1,2,3,2,2,10,0.782608696,0.782608696,0.81714986,0.905965622,0.675,,,
Process101,0,0,1,2,3,2,3,11,0.672727273,0.672727273,0.763912835,0.857594937,0.395,,,
Process101,0,0,1,2,3,3,0,9,0.785714286,0.785714286,0.724861111,0.897832817,0.5825,,,
Process101,0,0,1,2,3,3,1,10,0.678571429,0.678571429,0.78795614,0.869834711,0.58,,,
Process101,0,0,1,2,3,3,2,11,0.684210526,0.684210526,0.657415306,0.870236869,0.475,,,
Process101,0,0,1,2,3,3,3,12,0.618181818,0.618181818,0.689233871,0.837060703,0.53,,,
Process101,0,0,1,3,0,0,0,4,0.842105263,0.842105263,0.846476471,0.91008991,0.4725,,,
Process101,0,0,1,3,0,0,1,5,0.75,0.75,0.825573109,0.87792472,0.5625,,,
Process101,0,0,1,3,0,0,2,6,0.724137931,0.724137931,0.843073684,0.877,0.5075,,,
Process101,0,0,1,3,0,0,3,7,0.641509434,0.641509434,0.796822556,0.84358707,0.3875,,,
Process101,0,0,1,3,0,1,0,5,0.792792793,0.792792793,0.83655,0.893832154,0.5025,,,
Process101,0,0,1,3,0,1,1,6,0.702702703,0.702702703,0.817858824,0.861396304,0.5025,,,
Process101,0,0,1,3,0,1,2,7,0.649122807,0.649122807,0.829934928,0.850761421,0.4475,,,
Process101,0,0,1,3,0,1,3,8,0.666666667,0.666666667,0.833083871,0.857287449,0.635,,,
Process101,0,0,1,3,0,2,0,6,0.774774775,0.774774775,0.829,0.887423935,0.4925,,,
Process101,0,0,1,3,0,2,1,7,0.761061947,0.761061947,0.847933333,0.892323031,0.4225,,,
Process101,0,0,1,3,0,2,2,8,0.695652174,0.695652174,0.838428523,0.867203219,0.5525,,,
Process101,0,0,1,3,0,2,3,9,0.672566372,0.672566372,0.8321,0.860323887,0.4325,,,
Process101,0,0,1,3,0,3,0,7,0.831858407,0.831858407,0.846925,0.906813627,0.63,,,
Process101,0,0,1,3,0,3,1,8,0.725663717,0.725663717,0.822378544,0.868367347,0.5925,,,
Process101,0,0,1,3,0,3,2,9,0.756756757,0.756756757,0.822329915,0.880976602,0.39,,,
Process101,0,0,1,3,0,3,3,10,0.660714286,0.660714286,0.8286,0.856852792,0.4725,,,
Process101,0,0,1,3,1,0,0,5,0.754385965,0.754385965,0.696688889,0.878296146,0.66,,,
Process101,0,0,1,3,1,0,1,6,0.786324786,0.786324786,0.768094118,0.888442211,0.6975,,,
Process101,0,0,1,3,1,0,2,7,0.706896552,0.706896552,0.8133,0.859183673,0.4575,,,
Process101,0,0,1,3,1,0,3,8,0.591304348,0.591304348,0.665152941,0.815432742,0.4325,,,
Process101,0,0,1,3,1,1,0,6,0.849557522,0.849557522,0.850925,0.913086913,0.6225,,,
Process101,0,0,1,3,1,1,1,7,0.747826087,0.747826087,0.821911111,0.87525355,0.5775,,,
Process101,0,0,1,3,1,1,2,8,0.789473684,0.789473684,0.832415385,0.891129032,0.505,,,
Process101,0,0,1,3,1,1,3,9,0.623853211,0.623853211,0.794812987,0.834202294,0.35,,,
Process101,0,0,1,3,1,2,0,7,0.902654867,0.902654867,0.871769697,0.931683168,0.625,,,
Process101,0,0,1,3,1,2,1,8,0.702702703,0.702702703,0.812160902,0.861396304,0.585,,,
Process101,0,0,1,3,1,2,2,9,0.720720721,0.720720721,0.69517069,0.867963153,0.5925,,,
Process101,0,0,1,3,1,2,3,10,0.578947368,0.578947368,0.719973913,0.811715481,0.435,,,
Process101,0,0,1,3,1,3,0,8,0.785714286,0.785714286,0.832166516,0.890798787,0.535,,,
Process101,0,0,1,3,1,3,1,9,0.716981132,0.716981132,0.819952778,0.870236869,0.53,,,
Process101,0,0,1,3,1,3,2,10,0.666666667,0.666666667,0.803038095,0.848140496,0.4425,,,
Process101,0,0,1,3,1,3,3,11,0.605504587,0.605504587,0.796155263,0.827405858,0.455,,,
Process101,0,0,1,3,2,0,0,6,0.789473684,0.789473684,0.702311111,0.891129032,0.295,,,
Process101,0,0,1,3,2,0,1,7,0.685185185,0.685185185,0.738355556,0.857438017,0.5075,,,
Process101,0,0,1,3,2,0,2,8,0.700854701,0.700854701,0.7081,0.867602808,0.3475,,,
Process101,0,0,1,3,2,0,3,9,0.568965517,0.568965517,0.742895455,0.818088386,0.49,,,
Process101,0,0,1,3,2,1,0,7,0.837606838,0.837606838,0.725723077,0.907370518,0.5125,,,
Process101,0,0,1,3,2,1,1,8,0.793103448,0.793103448,0.787473684,0.902173913,0.5025,,,
Process101,0,0,1,3,2,1,2,9,0.654867257,0.654867257,0.736008829,0.841942149,0.545,,,
Process101,0,0,1,3,2,1,3,10,0.631578947,0.631578947,0.798017391,0.832124352,0.49,,,
Process101,0,0,1,3,2,2,0,8,0.796460177,0.796460177,0.765858824,0.894153226,0.4975,,,
Process101,0,0,1,3,2,2,1,9,0.725663717,0.725663717,0.750402339,0.868367347,0.51,,,
Process101,0,0,1,3,2,2,2,10,0.714285714,0.714285714,0.74525614,0.864892528,0.38,,,
Process101,0,0,1,3,2,2,3,11,0.614035088,0.614035088,0.820301262,0.837589377,0.4525,,,
Process101,0,0,1,3,2,3,0,9,0.8,0.8,0.77040181,0.894472362,0.535,,,
Process101,0,0,1,3,2,3,1,10,0.796460177,0.796460177,0.833457895,0.894153226,0.5325,,,
Process101,0,0,1,3,2,3,2,11,0.701754386,0.701754386,0.812127586,0.858751279,0.53,,,
Process101,0,0,1,3,2,3,3,12,0.517241379,0.517241379,0.605788235,0.797717842,0.4075,,,
Process101,0,0,1,3,3,0,0,7,0.810344828,0.810344828,0.838611966,0.897795591,0.43,,,
Process101,0,0,1,3,3,0,1,8,0.769230769,0.769230769,0.787673022,0.89296333,0.6225,,,
Process101,0,0,1,3,3,0,2,9,0.8,0.8,0.640463043,0.896865521,0.5725,,,
Process101,0,0,1,3,3,0,3,10,0.571428571,0.571428571,0.72034902,0.802919708,0.395,,,
Process101,0,0,1,3,3,1,0,8,0.793103448,0.793103448,0.832880972,0.891457286,0.365,,,
Process101,0,0,1,3,3,1,1,9,0.747826087,0.747826087,0.753384795,0.87525355,0.515,,,
Process101,0,0,1,3,3,1,2,10,0.627118644,0.627118644,0.601947727,0.826446281,0.5375,,,
Process101,0,0,1,3,3,1,3,11,0.684210526,0.684210526,0.683702256,0.852156057,0.4975,,,
Process101,0,0,1,3,3,2,0,9,0.8,0.8,0.771476471,0.894472362,0.5225,,,
Process101,0,0,1,3,3,2,1,10,0.678571429,0.678571429,0.610711877,0.851699279,0.515,,,
Process101,0,0,1,3,3,2,2,11,0.626086957,0.626086957,0.756827273,0.84114053,0.5225,,,
Process101,0,0,1,3,3,2,3,12,0.603448276,0.603448276,0.688686022,0.831460674,0.33,,,
Process101,0,0,1,3,3,3,0,10,0.724137931,0.724137931,0.750130827,0.865717192,0.41,,,
Process101,0,0,1,3,3,3,1,11,0.632478632,0.632478632,0.626963636,0.841624365,0.5225,,,
Process101,0,0,1,3,3,3,2,12,0.573913043,0.573913043,0.717988172,0.808577406,0.3875,,,
Process101,0,0,1,3,3,3,3,13,0.596491228,0.596491228,0.594845455,0.818561001,0.5125,,,
Process101,0,0,2,0,0,0,0,2,0.914285714,0.914285714,0.912662338,0.951298701,0.52,,,
Process101,0,0,2,0,0,0,1,3,0.910714286,0.910714286,0.911156126,0.948553055,0.6825,,,
Process101,0,0,2,0,0,0,2,4,0.697247706,0.697247706,0.853614719,0.869127517,0.5025,,,
Process101,0,0,2,0,0,0,3,5,0.836363636,0.836363636,0.944776471,0.943277311,0.605,,,
Process101,0,0,2,0,0,1,0,3,0.924528302,0.924528302,0.915519481,0.954692557,0.51,,,
Process101,0,0,2,0,0,1,1,4,0.880733945,0.880733945,0.902924242,0.938311688,0.5225,,,
Process101,0,0,2,0,0,1,2,5,0.697247706,0.697247706,0.854848485,0.869127517,0.57,,,
Process101,0,0,2,0,0,1,3,6,0.58490566,0.58490566,0.866136364,0.841573034,0.43,,,
Process101,0,0,2,0,0,2,0,4,0.944444444,0.944444444,0.923376623,0.961414791,0.73,,,
Process101,0,0,2,0,0,2,1,5,0.87037037,0.87037037,0.897188735,0.93485342,0.6625,,,
Process101,0,0,2,0,0,2,2,6,0.722222222,0.722222222,0.885934343,0.891684902,0.4325,,,
Process101,0,0,2,0,0,2,3,7,0.660377358,0.660377358,0.877097179,0.870288248,0.4825,,,
Process101,0,0,2,0,0,3,0,5,0.903846154,0.903846154,0.907662338,0.947882736,0.5875,,,
Process101,0,0,2,0,0,3,1,6,0.880733945,0.880733945,0.925695187,0.948990436,0.51,,,
Process101,0,0,2,0,0,3,2,7,0.777777778,0.777777778,0.898934928,0.912242687,0.495,,,
Process101,0,0,2,0,0,3,3,8,0.698113208,0.698113208,0.882767677,0.884361233,0.4775,,,
Process101,0,0,2,0,1,0,0,3,0.944444444,0.944444444,0.923376623,0.961414791,0.5925,,,
Process101,0,0,2,0,1,0,1,4,0.788461538,0.788461538,0.750340909,0.906976744,0.52,,,
Process101,0,0,2,0,1,0,2,5,0.702702703,0.702702703,0.75525974,0.881838074,0.53,,,
Process101,0,0,2,0,1,0,3,6,0.619469027,0.619469027,0.743663102,0.847006652,0.4925,,,
Process101,0,0,2,0,1,1,0,4,0.945454545,0.945454545,0.858376623,0.961538462,0.73,,,
