model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process25,1,0,0,2,2,0,3,8,0.649122807,0.649122807,0.64435641,0.768907563,0.6275,
Process25,1,0,0,2,2,1,0,6,0.785714286,0.785714286,0.709242475,0.840816327,0.4925,
Process25,1,0,0,2,2,1,1,7,0.535714286,0.535714286,0.600082418,0.70995671,0.45,
Process25,1,0,0,2,2,1,2,8,0.25,0.25,0.519833333,0.565420561,0.3875,
Process25,1,0,0,2,2,1,3,9,0.392156863,0.392156863,0.555833333,0.65158371,0.36,
Process25,1,0,0,2,2,2,0,7,0.702702703,0.702702703,0.668814935,0.8,0.5175,
Process25,1,0,0,2,2,2,1,8,0.696428571,0.696428571,0.665633117,0.795833333,0.5275,
Process25,1,0,0,2,2,2,2,9,0.378378378,0.378378378,0.551192402,0.621621622,0.3225,
Process25,1,0,0,2,2,2,3,10,0.442307692,0.442307692,0.569519231,0.674107143,0.34,
Process25,1,0,0,2,2,3,0,8,0.6,0.6,0.629606732,0.747863248,0.4675,
Process25,1,0,0,2,2,3,1,9,0.619469027,0.619469027,0.634266667,0.754237288,0.44,
Process25,1,0,0,2,2,3,2,10,0.523364486,0.523364486,0.599530543,0.711790393,0.4525,
Process25,1,0,0,2,2,3,3,11,0.36036036,0.36036036,0.549128289,0.610859729,0.36,
Process25,1,0,0,2,3,0,0,6,0.626086957,0.626086957,0.640470696,0.755274262,0.565,
Process25,1,0,0,2,3,0,1,7,0.452830189,0.452830189,0.572511166,0.675555556,0.4225,
Process25,1,0,0,2,3,0,2,8,0.558558559,0.558558559,0.608340456,0.724137931,0.4775,
Process25,1,0,0,2,3,0,3,9,0.366972477,0.366972477,0.549053447,0.619909502,0.5875,
Process25,1,0,0,2,3,1,0,7,0.547008547,0.547008547,0.608611111,0.708154506,0.5675,
Process25,1,0,0,2,3,1,1,8,0.438596491,0.438596491,0.572107211,0.650442478,0.4475,
Process25,1,0,0,2,3,1,2,9,0.350877193,0.350877193,0.549065476,0.597285068,0.4475,
Process25,1,0,0,2,3,1,3,10,0.353982301,0.353982301,0.552368308,0.601809955,0.3875,
Process25,1,0,0,2,3,2,0,8,0.778761062,0.778761062,0.704387504,0.836734694,0.59,
Process25,1,0,0,2,3,2,1,9,0.548672566,0.548672566,0.609356109,0.715517241,0.4975,
Process25,1,0,0,2,3,2,2,10,0.422018349,0.422018349,0.568006673,0.651785714,0.435,
Process25,1,0,0,2,3,2,3,11,0.440366972,0.440366972,0.571721612,0.662222222,0.395,
Process25,1,0,0,2,3,3,0,9,0.45045045,0.45045045,0.574782764,0.663716814,0.4925,
Process25,1,0,0,2,3,3,1,10,0.357142857,0.357142857,0.547545628,0.606334842,0.495,
Process25,1,0,0,2,3,3,2,11,0.36036036,0.36036036,0.550745538,0.610859729,0.465,
Process25,1,0,0,2,3,3,3,12,0.422018349,0.422018349,0.565833333,0.651785714,0.33,
Process25,1,0,0,3,0,0,0,4,0.649122807,0.649122807,0.608802797,0.758064516,0.51,
Process25,1,0,0,3,0,0,1,5,0.548672566,0.548672566,0.56816092,0.70661157,0.4425,
Process25,1,0,0,3,0,0,2,6,0.336283186,0.336283186,0.504149184,0.586956522,0.43,
Process25,1,0,0,3,0,0,3,7,0.321428571,0.321428571,0.501129685,0.580786026,0.4075,
Process25,1,0,0,3,0,1,0,5,0.589285714,0.589285714,0.586960632,0.729508197,0.4425,
Process25,1,0,0,3,0,1,1,6,0.642857143,0.642857143,0.606046753,0.75708502,0.3975,
Process25,1,0,0,3,0,1,2,7,0.428571429,0.428571429,0.529101056,0.642553191,0.415,
Process25,1,0,0,3,0,1,3,8,0.352941176,0.352941176,0.504945055,0.624454148,0.3525,
Process25,1,0,0,3,0,2,0,6,0.464285714,0.464285714,0.544463938,0.662447257,0.4875,
Process25,1,0,0,3,0,2,1,7,0.660714286,0.660714286,0.613882517,0.766129032,0.4025,
Process25,1,0,0,3,0,2,2,8,0.414414414,0.414414414,0.525254902,0.636752137,0.3225,
Process25,1,0,0,3,0,2,3,9,0.396226415,0.396226415,0.519288501,0.637931034,0.4975,
Process25,1,0,0,3,0,3,0,7,0.818181818,0.818181818,0.693178609,0.84375,0.53,
Process25,1,0,0,3,0,3,1,8,0.563636364,0.563636364,0.576785714,0.719008264,0.415,
Process25,1,0,0,3,0,3,2,9,0.444444444,0.444444444,0.533435897,0.659574468,0.3325,
Process25,1,0,0,3,0,3,3,10,0.425925926,0.425925926,0.529267046,0.64957265,0.415,
Process25,1,0,0,3,1,0,0,5,0.561403509,0.561403509,0.575228758,0.711934156,0.375,
Process25,1,0,0,3,1,0,1,6,0.517857143,0.517857143,0.558937999,0.691666667,0.46,
Process25,1,0,0,3,1,0,2,7,0.434782609,0.434782609,0.532857648,0.639830508,0.35,
Process25,1,0,0,3,1,0,3,8,0.267857143,0.267857143,0.487136624,0.548672566,0.3575,
Process25,1,0,0,3,1,1,0,6,0.543859649,0.543859649,0.569264167,0.702479339,0.46,
Process25,1,0,0,3,1,1,1,7,0.517857143,0.517857143,0.558402458,0.691666667,0.5475,
Process25,1,0,0,3,1,1,2,8,0.306306306,0.306306306,0.496832006,0.574561404,0.2875,
Process25,1,0,0,3,1,1,3,9,0.375,0.375,0.51482861,0.612068966,0.445,
Process25,1,0,0,3,1,2,0,7,0.828828829,0.828828829,0.698247308,0.848249027,0.565,
Process25,1,0,0,3,1,2,1,8,0.285714286,0.285714286,0.491691549,0.559471366,0.3825,
Process25,1,0,0,3,1,2,2,9,0.23853211,0.23853211,0.47882223,0.540178571,0.325,
Process25,1,0,0,3,1,2,3,10,0.214285714,0.214285714,0.475664336,0.515695067,0.4275,
Process25,1,0,0,3,1,3,0,8,0.684684685,0.684684685,0.62531044,0.779116466,0.475,
Process25,1,0,0,3,1,3,1,9,0.45045045,0.45045045,0.537024725,0.656779661,0.4625,
Process25,1,0,0,3,1,3,2,10,0.550458716,0.550458716,0.566227106,0.713692946,0.3875,
Process25,1,0,0,3,1,3,3,11,0.571428571,0.571428571,0.578717949,0.720164609,0.435,
Process25,1,0,0,3,2,0,0,6,0.573913043,0.573913043,0.577965201,0.717213115,0.59,
Process25,1,0,0,3,2,0,1,7,0.434782609,0.434782609,0.532970309,0.639830508,0.455,
Process25,1,0,0,3,2,0,2,8,0.313043478,0.313043478,0.501609907,0.56768559,0.37,
Process25,1,0,0,3,2,0,3,9,0.384615385,0.384615385,0.515426614,0.636363636,0.3225,
Process25,1,0,0,3,2,1,0,7,0.586206897,0.586206897,0.584725783,0.72244898,0.5175,
Process25,1,0,0,3,2,1,1,8,0.614035088,0.614035088,0.598728061,0.739837398,0.515,
Process25,1,0,0,3,2,1,2,9,0.389380531,0.389380531,0.519783654,0.618025751,0.4525,
Process25,1,0,0,3,2,1,3,10,0.259259259,0.259259259,0.484584694,0.555555556,0.4275,
Process25,1,0,0,3,2,2,0,8,0.49122807,0.49122807,0.554512821,0.673640167,0.405,
Process25,1,0,0,3,2,2,1,9,0.660714286,0.660714286,0.61333375,0.766129032,0.43,
Process25,1,0,0,3,2,2,2,10,0.353982301,0.353982301,0.509543124,0.597402597,0.505,
Process25,1,0,0,3,2,2,3,11,0.432432432,0.432432432,0.531116971,0.646808511,0.28,
Process25,1,0,0,3,2,3,0,9,0.607142857,0.607142857,0.589733333,0.73877551,0.395,
Process25,1,0,0,3,2,3,1,10,0.392857143,0.392857143,0.520512821,0.622317597,0.42,
Process25,1,0,0,3,2,3,2,11,0.392857143,0.392857143,0.518809389,0.622317597,0.475,
Process25,1,0,0,3,2,3,3,12,0.218181818,0.218181818,0.475316742,0.524663677,0.325,
Process25,1,0,0,3,3,0,0,7,0.637931034,0.637931034,0.608031674,0.75,0.485,
Process25,1,0,0,3,3,0,1,8,0.578947368,0.578947368,0.584283407,0.721311475,0.3575,
Process25,1,0,0,3,3,0,2,9,0.431034483,0.431034483,0.532274315,0.63559322,0.4375,
Process25,1,0,0,3,3,0,3,10,0.285714286,0.285714286,0.492480562,0.559471366,0.405,
Process25,1,0,0,3,3,1,0,8,0.614035088,0.614035088,0.594300699,0.739837398,0.49,
Process25,1,0,0,3,3,1,1,9,0.551724138,0.551724138,0.570279035,0.703703704,0.5125,
Process25,1,0,0,3,3,1,2,10,0.357142857,0.357142857,0.509728507,0.601731602,0.595,
Process25,1,0,0,3,3,1,3,11,0.576576577,0.576576577,0.581081002,0.724279835,0.565,
Process25,1,0,0,3,3,2,0,9,0.578947368,0.578947368,0.584886878,0.721311475,0.5425,
Process25,1,0,0,3,3,2,1,10,0.368932039,0.368932039,0.509704511,0.630434783,0.3675,
Process25,1,0,0,3,3,2,2,11,0.333333333,0.333333333,0.503918124,0.582608696,0.3875,
Process25,1,0,0,3,3,2,3,12,0.456140351,0.456140351,0.542225783,0.654008439,0.5575,
Process25,1,0,0,3,3,3,0,10,0.696428571,0.696428571,0.630846154,0.784,0.5375,
Process25,1,0,0,3,3,3,1,11,0.548672566,0.548672566,0.570659879,0.70661157,0.2275,
Process25,1,0,0,3,3,3,2,12,0.371681416,0.371681416,0.515670715,0.607758621,0.3775,
Process25,1,0,0,3,3,3,3,13,0.272727273,0.272727273,0.489630468,0.557522124,0.265,
Process25,1,0,1,0,0,0,0,2,0.914285714,0.914285714,0.817738095,0.913636364,0.715,
Process25,1,0,1,0,0,0,1,3,0.54368932,0.54368932,0.699739057,0.751196172,0.3775,
Process25,1,0,1,0,0,0,2,4,0.274509804,0.274509804,0.625413793,0.594871795,0.37,
Process25,1,0,1,0,0,0,3,5,0.307692308,0.307692308,0.631666667,0.609137056,0.27,
Process25,1,0,1,0,0,1,0,3,0.914285714,0.914285714,0.817547619,0.913636364,0.7025,
Process25,1,0,1,0,0,1,1,4,0.568627451,0.568627451,0.706322511,0.766666667,0.6475,
Process25,1,0,1,0,0,1,2,5,0.40776699,0.40776699,0.660380952,0.673267327,0.425,
Process25,1,0,1,0,0,1,3,6,0.270833333,0.270833333,0.559162393,0.567567568,0.33,
Process25,1,0,1,0,0,2,0,4,0.8,0.8,0.751095238,0.861904762,0.5275,
Process25,1,0,1,0,0,2,1,5,0.701030928,0.701030928,0.762527195,0.841860465,0.475,
Process25,1,0,1,0,0,2,2,6,0.464646465,0.464646465,0.672913793,0.715686275,0.475,
Process25,1,0,1,0,0,2,3,7,0.343434343,0.343434343,0.639029412,0.646464646,0.46,
Process25,1,0,1,0,0,3,0,5,0.912621359,0.912621359,0.813260234,0.913242009,0.6825,
Process25,1,0,1,0,0,3,1,6,0.458333333,0.458333333,0.675119565,0.719211823,0.445,
Process25,1,0,1,0,0,3,2,7,0.428571429,0.428571429,0.663259259,0.698019802,0.47,
Process25,1,0,1,0,0,3,3,8,0.265306122,0.265306122,0.557460446,0.556756757,0.2375,
Process25,1,0,1,0,1,0,0,3,0.897196262,0.897196262,0.809315789,0.904545455,0.8025,
Process25,1,0,1,0,1,0,1,4,0.653061224,0.653061224,0.678916667,0.784313725,0.5225,
Process25,1,0,1,0,1,0,2,5,0.444444444,0.444444444,0.670019231,0.704433498,0.4375,
Process25,1,0,1,0,1,0,3,6,0.387755102,0.387755102,0.588222222,0.633507853,0.2775,
Process25,1,0,1,0,1,1,0,4,0.895238095,0.895238095,0.803769841,0.904109589,0.73,
Process25,1,0,1,0,1,1,1,5,0.67961165,0.67961165,0.757968944,0.824074074,0.685,
Process25,1,0,1,0,1,1,2,6,0.476190476,0.476190476,0.618575415,0.670050761,0.3825,
Process25,1,0,1,0,1,1,3,7,0.603773585,0.603773585,0.722030037,0.779342723,0.4325,
Process25,1,0,1,0,1,2,0,5,0.903846154,0.903846154,0.810710925,0.908675799,0.4875,
Process25,1,0,1,0,1,2,1,6,0.635514019,0.635514019,0.735351515,0.795348837,0.495,
Process25,1,0,1,0,1,2,2,7,0.509803922,0.509803922,0.690377946,0.734299517,0.49,
Process25,1,0,1,0,1,2,3,8,0.44,0.44,0.604619231,0.659793814,0.425,
Process25,1,0,1,0,1,3,0,6,0.884615385,0.884615385,0.79952381,0.899082569,0.7175,
Process25,1,0,1,0,1,3,1,7,0.545454545,0.545454545,0.637416084,0.72361809,0.46,
Process25,1,0,1,0,1,3,2,8,0.699029126,0.699029126,0.699111111,0.802884615,0.6775,
Process25,1,0,1,0,1,3,3,9,0.384615385,0.384615385,0.65190089,0.656716418,0.505,
Process25,1,0,1,0,2,0,0,4,0.897196262,0.897196262,0.808045455,0.904545455,0.6225,
Process25,1,0,1,0,2,0,1,5,0.536082474,0.536082474,0.634787879,0.722222222,0.4925,
Process25,1,0,1,0,2,0,2,6,0.568421053,0.568421053,0.708319186,0.778846154,0.5225,
Process25,1,0,1,0,2,0,3,7,0.454545455,0.454545455,0.678690789,0.684466019,0.3825,
Process25,1,0,1,0,2,1,0,5,0.895238095,0.895238095,0.805830808,0.904109589,0.51,
Process25,1,0,1,0,2,1,1,6,0.615384615,0.615384615,0.725337662,0.788732394,0.4725,
Process25,1,0,1,0,2,1,2,7,0.530612245,0.530612245,0.693414719,0.753623188,0.385,
Process25,1,0,1,0,2,1,3,8,0.523364486,0.523364486,0.698666667,0.732057416,0.5225,
Process25,1,0,1,0,2,2,0,6,0.865384615,0.865384615,0.788330808,0.889400922,0.535,
Process25,1,0,1,0,2,2,1,7,0.673076923,0.673076923,0.689119658,0.787439614,0.4425,
Process25,1,0,1,0,2,2,2,8,0.54368932,0.54368932,0.699890909,0.751196172,0.535,
Process25,1,0,1,0,2,2,3,9,0.4,0.4,0.656899782,0.676616915,0.5375,
Process25,1,0,1,0,2,3,0,7,0.86,0.86,0.780973684,0.888372093,0.5575,
Process25,1,0,1,0,2,3,1,8,0.735849057,0.735849057,0.779017316,0.85,0.445,
Process25,1,0,1,0,2,3,2,9,0.72,0.72,0.71055772,0.817307692,0.335,
Process25,1,0,1,0,2,3,3,10,0.615384615,0.615384615,0.72784058,0.788732394,0.5775,
Process25,1,0,1,0,3,0,0,5,0.897196262,0.897196262,0.806023449,0.904545455,0.6025,
Process25,1,0,1,0,3,0,1,6,0.733944954,0.733944954,0.841481743,0.862559242,0.5925,
Process25,1,0,1,0,3,0,2,7,0.547169811,0.547169811,0.703454545,0.747619048,0.4275,
Process25,1,0,1,0,3,0,3,8,0.557692308,0.557692308,0.703780423,0.757142857,0.5375,
Process25,1,0,1,0,3,1,0,6,0.95412844,0.95412844,0.965757576,0.977578475,0.7225,
Process25,1,0,1,0,3,1,1,7,0.679245283,0.679245283,0.756205128,0.820276498,0.565,
Process25,1,0,1,0,3,1,2,8,0.436363636,0.436363636,0.667375,0.673170732,0.675,
Process25,1,0,1,0,3,1,3,9,0.373831776,0.373831776,0.649875,0.641791045,0.42,
Process25,1,0,1,0,3,2,0,7,0.795918367,0.795918367,0.80729798,0.886363636,0.6,
Process25,1,0,1,0,3,2,1,8,0.740740741,0.740740741,0.783666667,0.850678733,0.4675,
Process25,1,0,1,0,3,2,2,9,0.489795918,0.489795918,0.680857143,0.731707317,0.48,
Process25,1,0,1,0,3,2,3,10,0.367346939,0.367346939,0.646643439,0.663316583,0.2675,
Process25,1,0,1,0,3,3,0,8,0.884615385,0.884615385,0.798742063,0.899082569,0.6025,
Process25,1,0,1,0,3,3,1,9,0.769230769,0.769230769,0.730675325,0.839622642,0.58,
Process25,1,0,1,0,3,3,2,10,0.474226804,0.474226804,0.679129149,0.725490196,0.58,
Process25,1,0,1,0,3,3,3,11,0.279569892,0.279569892,0.622162088,0.628865979,0.37,
Process25,1,0,1,1,0,0,0,3,0.811320755,0.811320755,0.708212121,0.844444444,0.5375,
Process25,1,0,1,1,0,0,1,4,0.537037037,0.537037037,0.646585664,0.727272727,0.6775,
Process25,1,0,1,1,0,0,2,5,0.438095238,0.438095238,0.615015152,0.677570093,0.52,
Process25,1,0,1,1,0,0,3,6,0.476190476,0.476190476,0.624692807,0.699074074,0.5025,
Process25,1,0,1,1,0,1,0,4,0.653846154,0.653846154,0.63523569,0.763888889,0.5125,
Process25,1,0,1,1,0,1,1,5,0.490566038,0.490566038,0.630293887,0.705069124,0.4825,
Process25,1,0,1,1,0,1,2,6,0.471698113,0.471698113,0.627525253,0.694444444,0.45,
Process25,1,0,1,1,0,1,3,7,0.615384615,0.615384615,0.619805195,0.742990654,0.57,
Process25,1,0,1,1,0,2,0,5,0.729166667,0.729166667,0.668196248,0.811059908,0.485,
Process25,1,0,1,1,0,2,1,6,0.509803922,0.509803922,0.638117716,0.723502304,0.45,
Process25,1,0,1,1,0,2,2,7,0.5,0.5,0.63271805,0.722222222,0.4725,
Process25,1,0,1,1,0,2,3,8,0.363636364,0.363636364,0.591565991,0.650717703,0.4925,
Process25,1,0,1,1,0,3,0,6,0.568627451,0.568627451,0.598554779,0.720379147,0.45,
Process25,1,0,1,1,0,3,1,7,0.518518519,0.518518519,0.639607158,0.716894977,0.5175,
Process25,1,0,1,1,0,3,2,8,0.571428571,0.571428571,0.659973064,0.751131222,0.495,
Process25,1,0,1,1,0,3,3,9,0.38,0.38,0.598131313,0.657142857,0.32,
Process25,1,0,1,1,1,0,0,4,0.672727273,0.672727273,0.751636364,0.811926606,0.57,
Process25,1,0,1,1,1,0,1,5,0.396039604,0.396039604,0.60471123,0.663507109,0.525,
Process25,1,0,1,1,1,0,2,6,0.47706422,0.47706422,0.570356061,0.653846154,0.51,
Process25,1,0,1,1,1,0,3,7,0.333333333,0.333333333,0.585600119,0.625,0.365,
Process25,1,0,1,1,1,1,0,5,0.718446602,0.718446602,0.666019481,0.799086758,0.39,
Process25,1,0,1,1,1,1,1,6,0.62745098,0.62745098,0.620874126,0.752336449,0.5,
Process25,1,0,1,1,1,1,2,7,0.446601942,0.446601942,0.670237461,0.696078431,0.485,
Process25,1,0,1,1,1,1,3,8,0.442105263,0.442105263,0.561609724,0.665024631,0.4,
Process25,1,0,1,1,1,2,0,6,0.8,0.8,0.70229798,0.839285714,0.5925,
Process25,1,0,1,1,1,2,1,7,0.735849057,0.735849057,0.675203463,0.805429864,0.5225,
Process25,1,0,1,1,1,2,2,8,0.560747664,0.560747664,0.706261905,0.753554502,0.5275,
Process25,1,0,1,1,1,2,3,9,0.326086957,0.326086957,0.523161616,0.609137056,0.2775,
Process25,1,0,1,1,1,3,0,7,0.725490196,0.725490196,0.728181818,0.833333333,0.5975,
Process25,1,0,1,1,1,3,1,8,0.52,0.52,0.643148059,0.732718894,0.52,
Process25,1,0,1,1,1,3,2,9,0.297029703,0.297029703,0.577640508,0.606796117,0.4725,
Process25,1,0,1,1,1,3,3,10,0.411764706,0.411764706,0.605221445,0.669811321,0.4075,
Process25,1,0,1,1,2,0,0,5,0.792792793,0.792792793,0.75749899,0.859574468,0.6675,
Process25,1,0,1,1,2,0,1,6,0.678899083,0.678899083,0.702463768,0.802631579,0.5625,
Process25,1,0,1,1,2,0,2,7,0.735849057,0.735849057,0.726670707,0.834782609,0.5075,
Process25,1,0,1,1,2,0,3,8,0.355140187,0.355140187,0.59125484,0.623809524,0.4775,
Process25,1,0,1,1,2,1,0,6,0.612244898,0.612244898,0.671603831,0.78280543,0.62,
Process25,1,0,1,1,2,1,1,7,0.67961165,0.67961165,0.699258741,0.809734513,0.52,
Process25,1,0,1,1,2,1,2,8,0.408163265,0.408163265,0.605693464,0.677725118,0.465,
Process25,1,0,1,1,2,1,3,9,0.336633663,0.336633663,0.583598485,0.629807692,0.2875,
Process25,1,0,1,1,2,2,0,7,0.754716981,0.754716981,0.678403162,0.815315315,0.61,
Process25,1,0,1,1,2,2,1,8,0.442105263,0.442105263,0.612964887,0.702830189,0.59,
Process25,1,0,1,1,2,2,2,9,0.557692308,0.557692308,0.594987975,0.710900474,0.4425,
Process25,1,0,1,1,2,2,3,10,0.509433962,0.509433962,0.690635897,0.725961538,0.3425,
Process25,1,0,1,1,2,3,0,8,0.857142857,0.857142857,0.736669325,0.86784141,0.5825,
Process25,1,0,1,1,2,3,1,9,0.366972477,0.366972477,0.597431818,0.625592417,0.5275,
Process25,1,0,1,1,2,3,2,10,0.480769231,0.480769231,0.625566132,0.703703704,0.445,
Process25,1,0,1,1,2,3,3,11,0.534653465,0.534653465,0.642327781,0.73853211,0.44,
Process25,1,0,1,1,3,0,0,6,0.79245283,0.79245283,0.702954545,0.834821429,0.515,
Process25,1,0,1,1,3,0,1,7,0.690909091,0.690909091,0.649325758,0.777272727,0.5625,
Process25,1,0,1,1,3,0,2,8,0.532110092,0.532110092,0.643298627,0.722727273,0.465,
Process25,1,0,1,1,3,0,3,9,0.304761905,0.304761905,0.520397727,0.555555556,0.44,
Process25,1,0,1,1,3,1,0,7,0.841121495,0.841121495,0.783339713,0.88559322,0.5675,
Process25,1,0,1,1,3,1,1,8,0.603773585,0.603773585,0.670714123,0.766816143,0.505,
Process25,1,0,1,1,3,1,2,9,0.333333333,0.333333333,0.585606061,0.607655502,0.3775,
Process25,1,0,1,1,3,1,3,10,0.378378378,0.378378378,0.599247608,0.627358491,0.4975,
Process25,1,0,1,1,3,2,0,8,0.785046729,0.785046729,0.746798419,0.858369099,0.5225,
Process25,1,0,1,1,3,2,1,9,0.5,0.5,0.630617716,0.714285714,0.45,
Process25,1,0,1,1,3,2,2,10,0.419047619,0.419047619,0.608826049,0.666666667,0.48,
Process25,1,0,1,1,3,2,3,11,0.351851852,0.351851852,0.59254267,0.619047619,0.445,
Process25,1,0,1,1,3,3,0,9,0.60952381,0.60952381,0.613106061,0.738317757,0.525,
Process25,1,0,1,1,3,3,1,10,0.427184466,0.427184466,0.554660963,0.637254902,0.51,
Process25,1,0,1,1,3,3,2,11,0.339622642,0.339622642,0.58608623,0.61722488,0.3425,
Process25,1,0,1,1,3,3,3,12,0.242424242,0.242424242,0.561630094,0.581280788,0.36,
Process25,1,0,1,2,0,0,0,4,0.60952381,0.60952381,0.627166667,0.759656652,0.42,
Process25,1,0,1,2,0,0,1,5,0.457142857,0.457142857,0.577,0.68,0.435,
Process25,1,0,1,2,0,0,2,6,0.458715596,0.458715596,0.574300398,0.672566372,0.605,
Process25,1,0,1,2,0,0,3,7,0.396396396,0.396396396,0.558481803,0.632286996,0.4325,
Process25,1,0,1,2,0,1,0,5,0.58490566,0.58490566,0.56757672,0.713004484,0.5425,
Process25,1,0,1,2,0,1,1,6,0.587155963,0.587155963,0.619675325,0.74248927,0.4725,
Process25,1,0,1,2,0,1,2,7,0.358490566,0.358490566,0.494656011,0.582938389,0.445,
Process25,1,0,1,2,0,1,3,8,0.429906542,0.429906542,0.51797619,0.623255814,0.345,
Process25,1,0,1,2,0,2,0,6,0.607843137,0.607843137,0.577116977,0.730941704,0.415,
Process25,1,0,1,2,0,2,1,7,0.438095238,0.438095238,0.520902564,0.63255814,0.41,
Process25,1,0,1,2,0,2,2,8,0.52,0.52,0.64204995,0.732718894,0.52,
Process25,1,0,1,2,0,2,3,9,0.285714286,0.285714286,0.528986143,0.583333333,0.435,
Process25,1,0,1,2,0,3,0,7,0.645833333,0.645833333,0.592914863,0.757847534,0.3975,
Process25,1,0,1,2,0,3,1,8,0.40776699,0.40776699,0.560903846,0.657657658,0.51,
Process25,1,0,1,2,0,3,2,9,0.423076923,0.423076923,0.564594116,0.66367713,0.4675,
Process25,1,0,1,2,0,3,3,10,0.24742268,0.24742268,0.464148459,0.544117647,0.3325,
Process25,1,0,1,2,1,0,0,5,0.72,0.72,0.627222222,0.789473684,0.45,
Process25,1,0,1,2,1,0,1,6,0.4,0.4,0.555833333,0.660633484,0.4175,
Process25,1,0,1,2,1,0,2,7,0.509090909,0.509090909,0.592309524,0.698689956,0.57,
Process25,1,0,1,2,1,0,3,8,0.408163265,0.408163265,0.556985897,0.669683258,0.4425,
Process25,1,0,1,2,1,1,0,6,0.603773585,0.603773585,0.626237179,0.755364807,0.435,
Process25,1,0,1,2,1,1,1,7,0.514285714,0.514285714,0.595621212,0.710526316,0.3625,
Process25,1,0,1,2,1,1,2,8,0.368932039,0.368932039,0.549784398,0.636363636,0.3925,
Process25,1,0,1,2,1,1,3,9,0.268041237,0.268041237,0.520535714,0.598130841,0.5075,
Process25,1,0,1,2,1,2,0,7,0.773584906,0.773584906,0.701893939,0.838842975,0.6525,
Process25,1,0,1,2,1,2,1,8,0.476190476,0.476190476,0.582575415,0.690265487,0.3675,
Process25,1,0,1,2,1,2,2,9,0.476190476,0.476190476,0.528869048,0.65437788,0.4725,
Process25,1,0,1,2,1,2,3,10,0.301886792,0.301886792,0.479774194,0.548076923,0.385,
Process25,1,0,1,2,1,3,0,8,0.647619048,0.647619048,0.643366667,0.778723404,0.5475,
Process25,1,0,1,2,1,3,1,9,0.297029703,0.297029703,0.529274194,0.601851852,0.4475,
Process25,1,0,1,2,1,3,2,10,0.269230769,0.269230769,0.523772837,0.576744186,0.4175,
Process25,1,0,1,2,1,3,3,11,0.304761905,0.304761905,0.533714286,0.594470046,0.465,
Process25,1,0,1,2,2,0,0,6,0.684684685,0.684684685,0.662718182,0.790794979,0.54,
Process25,1,0,1,2,2,0,1,7,0.457142857,0.457142857,0.525,0.643518519,0.385,
Process25,1,0,1,2,2,0,2,8,0.34,0.34,0.488425926,0.588516746,0.305,
Process25,1,0,1,2,2,0,3,9,0.411764706,0.411764706,0.510648567,0.624413146,0.4125,
Process25,1,0,1,2,2,1,0,7,0.618181818,0.618181818,0.67547619,0.768888889,0.55,
Process25,1,0,1,2,2,1,1,8,0.672727273,0.672727273,0.653918182,0.785714286,0.6225,
Process25,1,0,1,2,2,1,2,9,0.3125,0.3125,0.576296761,0.631067961,0.38,
Process25,1,0,1,2,2,1,3,10,0.391752577,0.391752577,0.552132867,0.663636364,0.38,
Process25,1,0,1,2,2,2,0,8,0.545454545,0.545454545,0.554838495,0.703196347,0.44,
Process25,1,0,1,2,2,2,1,9,0.509433962,0.509433962,0.538351648,0.671232877,0.5275,
Process25,1,0,1,2,2,2,2,10,0.442307692,0.442307692,0.525112179,0.637209302,0.405,
Process25,1,0,1,2,2,2,3,11,0.247619048,0.247619048,0.519274194,0.560747664,0.34,
Process25,1,0,1,2,2,3,0,9,0.703703704,0.703703704,0.617684848,0.773913043,0.58,
Process25,1,0,1,2,2,3,1,10,0.466019417,0.466019417,0.524322344,0.652777778,0.4925,
Process25,1,0,1,2,2,3,2,11,0.495412844,0.495412844,0.631228037,0.701834862,0.4775,
Process25,1,0,1,2,2,3,3,12,0.354166667,0.354166667,0.540483516,0.646788991,0.385,
Process25,1,0,1,2,3,0,0,7,0.598130841,0.598130841,0.624772727,0.751072961,0.565,
Process25,1,0,1,2,3,0,1,8,0.323809524,0.323809524,0.537754079,0.605504587,0.32,
Process25,1,0,1,2,3,0,2,9,0.61682243,0.61682243,0.579345238,0.728888889,0.595,
Process25,1,0,1,2,3,0,3,10,0.403846154,0.403846154,0.559666667,0.653153153,0.535,
Process25,1,0,1,2,3,1,0,8,0.642201835,0.642201835,0.592097468,0.740088106,0.5925,
Process25,1,0,1,2,3,1,1,9,0.518518519,0.518518519,0.593557692,0.707423581,0.5075,
Process25,1,0,1,2,3,1,2,10,0.485436893,0.485436893,0.584583333,0.699115044,0.4875,
Process25,1,0,1,2,3,1,3,11,0.242990654,0.242990654,0.564306818,0.553921569,0.195,
Process25,1,0,1,2,3,2,0,9,0.745454545,0.745454545,0.730286713,0.836206897,0.5725,
Process25,1,0,1,2,3,2,1,10,0.716981132,0.716981132,0.6225,0.782608696,0.5175,
Process25,1,0,1,2,3,2,2,11,0.336633663,0.336633663,0.540833333,0.623853211,0.51,
